combined_name,group_id,artifact_id,cve_id,severity,start_version,end_version,patched_version,latest_version,start_version_timestamp,end_version_timestamp,patched_version_timestamp,cve_publish_date,cve_patched,cve_duration,api_id,api_aliases
org.apache.sling:org.apache.sling.xss.compat,org.apache.sling,org.apache.sling.xss.compat,CVE-2016-5394,MODERATE,1.0.0,1.0.0,1.1.0,1.1.0,1493674126000,1493674126000,1494253905000,2022-05-13T01:25:29Z,True,-158151224000,GHSA-xwf4-88xr-hx2j,CVE-2016-5394
org.apache.sling:org.apache.sling.xss.compat,org.apache.sling,org.apache.sling.xss.compat,CVE-2016-6798,CRITICAL,1.0.0,1.0.0,1.1.0,1.1.0,1493674126000,1493674126000,1494253905000,2022-05-17T02:26:22Z,True,-158500477000,GHSA-7g54-vgp6-jj5w,CVE-2016-6798
org.apache.sling:org.apache.sling.xss.compat,org.apache.sling,org.apache.sling.xss.compat,CVE-2017-15717,MODERATE,1.1.0,1.1.0,,1.1.0,1494253905000,1494253905000,,2022-05-14T03:46:36Z,False,78172309404,GHSA-7mfw-43c4-45mq,CVE-2017-15717
org.apache.sling:org.apache.sling.commons.json,org.apache.sling,org.apache.sling.commons.json,CVE-2022-47937,CRITICAL,2.0.4-incubator,2.0.20,2.0.24,2.0.28,1242243650000,1489769004000,1710936890000,2023-05-15T12:30:16Z,True,26783074000,GHSA-8j28-34qq-gmch,CVE-2022-47937
org.apache.nifi:nifi-dbcp-service,org.apache.nifi,nifi-dbcp-service,CVE-2023-36542,HIGH,0.2.0-incubating,1.22.0,1.23.0,1.27.0,1436381891000,1686085227000,1690314333000,2023-07-29T09:30:15Z,True,-308682000,GHSA-r969-8v3h-23v9,CVE-2023-36542
org.apache.sling:org.apache.sling.jcr.base,org.apache.sling,org.apache.sling.jcr.base,CVE-2023-25141,HIGH,2.0.4-incubator,3.1.10,3.1.12,3.1.14,1242245789000,1626699782000,1675879096000,2023-02-14T15:30:28Z,True,-509532000,GHSA-gvg3-83q4-rfhq,CVE-2023-25141
org.apache.ranger:ranger,org.apache.ranger,ranger,CVE-2016-8751,MODERATE,0.6.0,0.6.2,0.6.3,2.5.0,1468924678000,1478664828000,1485836076000,2018-10-17T17:21:54Z,True,-53960838000,GHSA-v7mf-qgxf-qmvf,CVE-2016-8751
org.apache.ranger:ranger,org.apache.ranger,ranger,CVE-2018-11778,HIGH,0.6.0,1.1.0,1.2.0,2.5.0,1468924678000,1531189551000,1538674888000,2018-10-17T17:22:23Z,True,-1122055000,GHSA-c99h-fgqm-6679,CVE-2018-11778
org.apache.ranger:ranger,org.apache.ranger,ranger,CVE-2017-7677,MODERATE,0.6.0,0.7.0,0.7.1,2.5.0,1468924678000,1488295874000,1496858338000,2018-10-17T17:22:49Z,True,-42938631000,GHSA-ffjh-fjgg-mfpq,CVE-2017-7677
org.apache.ranger:ranger,org.apache.ranger,ranger,CVE-2016-6815,MODERATE,0.6.0,0.6.1,0.6.2,2.5.0,1468924678000,1472117340000,1478664828000,2018-10-17T17:21:44Z,True,-61132076000,GHSA-vhxc-8jjq-859j,CVE-2016-6815
org.apache.ranger:ranger,org.apache.ranger,ranger,CVE-2016-5395,MODERATE,0.6.0,0.6.0,0.6.1,2.5.0,1468924678000,1468924678000,1472117340000,2018-10-17T17:21:37Z,True,-67679557000,GHSA-rf7q-xqm3-6923,CVE-2016-5395
org.apache.ranger:ranger,org.apache.ranger,ranger,CVE-2017-7676,CRITICAL,0.6.0,0.7.0,0.7.1,2.5.0,1468924678000,1488295874000,1496858338000,2018-10-17T17:22:38Z,True,-42938620000,GHSA-758m-6g3q-g3hh,CVE-2017-7676
org.apache.ranger:ranger,org.apache.ranger,ranger,CVE-2019-12397,MODERATE,0.7.0,1.2.0,2.0.0,2.5.0,1488295874000,1538674888000,1565204891000,2019-08-16T14:01:35Z,True,-759204000,GHSA-fpqp-v323-44xv,CVE-2019-12397
org.apache.ranger:ranger,org.apache.ranger,ranger,CVE-2022-45048,HIGH,2.3.0,2.3.0,2.4.0,2.5.0,1657094197000,1657094197000,1680235815000,2023-07-06T21:14:54Z,True,-8442279000,GHSA-89gw-cffj-mqg9,CVE-2022-45048
org.apache.shenyu:shenyu-common,org.apache.shenyu,shenyu-common,CVE-2021-45029,CRITICAL,2.4.0,2.4.1,2.4.2,2.6.1,1627647626000,1634455695000,1642497493000,2022-01-28T22:13:27Z,True,-910514000,GHSA-gh38-x2wm-xmc8,CVE-2021-45029
org.apache.shenyu:shenyu-common,org.apache.shenyu,shenyu-common,CVE-2022-23944,CRITICAL,2.4.0,2.4.1,2.4.2,2.6.1,1627647626000,1634455695000,1642497493000,2022-01-28T22:13:44Z,True,-910531000,GHSA-6v39-p2xq-g5c3,CVE-2022-23944
org.apache.shenyu:shenyu-common,org.apache.shenyu,shenyu-common,CVE-2023-25753,MODERATE,2.4.0,2.5.1,2.6.0,2.6.1,1627647626000,1675078114000,1691422248000,2023-10-19T09:30:18Z,True,-6285570000,GHSA-7w8v-5fcq-pvqw,CVE-2023-25753
org.apache.shenyu:shenyu-common,org.apache.shenyu,shenyu-common,CVE-2022-23223,HIGH,2.4.0,2.4.1,2.4.2,2.6.1,1627647626000,1634455695000,1642497493000,2022-01-28T22:13:57Z,True,-910544000,GHSA-7wq4-89xx-g62j,CVE-2022-23223
org.apache.shenyu:shenyu-common,org.apache.shenyu,shenyu-common,CVE-2022-23945,HIGH,2.4.0,2.4.1,2.4.2,2.6.1,1627647626000,1634455695000,1642497493000,2022-01-28T22:14:11Z,True,-910558000,GHSA-7rjp-fgwj-47rw,CVE-2022-23945
org.apache.shenyu:shenyu-common,org.apache.shenyu,shenyu-common,CVE-2022-37435,HIGH,2.4.2,2.4.3,2.5.0,2.6.1,1642497493000,1649336441000,1661001359000,2022-09-02T00:01:09Z,True,-1075510000,GHSA-fjjw-82xw-vfc2,CVE-2022-37435
org.apache.storm:storm,org.apache.storm,storm,CVE-2015-3188,CRITICAL,0.10.0-beta,0.10.0-beta,0.10.0-beta1,2.6.3,1433900053000,1433900053000,1434748481000,2022-05-14T02:48:54Z,True,-217748053000,GHSA-cg5h-q983-4rww,CVE-2015-3188
org.apache.storm:storm,org.apache.storm,storm,CVE-2021-38294,CRITICAL,1.0.0,2.2.0,0.10.1,2.6.3,1459877023000,1592499024000,1462388547000,2021-10-27T18:51:22Z,True,-172972135000,GHSA-6768-mcjc-8223,CVE-2021-38294
org.apache.storm:storm,org.apache.storm,storm,CVE-2021-40865,CRITICAL,1.0.0,2.2.0,0.10.1,2.6.3,1459877023000,1592499024000,1462388547000,2021-10-27T18:52:06Z,True,-172972179000,GHSA-w729-7633-2fw5,CVE-2021-40865
org.apache.spark:spark-core_2.11,org.apache.spark,spark-core_2.11,CVE-2017-12612,HIGH,1.2.0,2.1.1,2.2.0,2.4.8,1418205662000,1493167440000,1498869279000,2018-11-09T17:43:25Z,True,-42916126000,GHSA-8rhc-48pp-52gr,CVE-2017-12612
org.apache.spark:spark-core_2.11,org.apache.spark,spark-core_2.11,CVE-2018-11770,MODERATE,1.2.0,2.2.3,2.4.0,2.4.8,1418205662000,1546973110000,1540800084000,2018-11-09T17:41:46Z,True,-985222000,GHSA-w4r4-65mg-45x2,CVE-2018-11770
org.apache.spark:spark-core_2.11,org.apache.spark,spark-core_2.11,CVE-2017-7678,MODERATE,1.2.0,2.1.3,2.2.0,2.4.8,1418205662000,1530038532000,1498869279000,2018-11-09T17:43:08Z,True,-42916109000,GHSA-r34r-f84j-5x4x,CVE-2017-7678
org.apache.spark:spark-core_2.11,org.apache.spark,spark-core_2.11,CVE-2019-10099,HIGH,1.2.0,2.2.3,2.4.0,2.4.8,1418205662000,1546973110000,1540800084000,2019-08-08T15:18:22Z,True,-24477418000,GHSA-fp5j-3fpf-mhj5,"CVE-2019-10099, PYSEC-2019-114"
org.apache.spark:spark-core_2.11,org.apache.spark,spark-core_2.11,CVE-2018-17190,CRITICAL,1.2.0,2.4.8,,2.4.8,1418205662000,1620591924000,,2018-11-21T22:19:30Z,False,187833553610,GHSA-phg2-9c5g-m4q7,CVE-2018-17190
org.apache.spark:spark-core_2.11,org.apache.spark,spark-core_2.11,CVE-2018-1334,MODERATE,1.2.0,2.3.0,2.3.1,2.4.8,1418205662000,1519331334000,1527888556000,2019-03-14T15:41:04Z,True,-24689508000,GHSA-6mqq-8r44-vmjc,"CVE-2018-1334, PYSEC-2018-25"
org.apache.spark:spark-core_2.11,org.apache.spark,spark-core_2.11,CVE-2018-8024,MODERATE,2.1.0,2.3.0,2.3.1,2.4.8,1481871925000,1519331334000,1527888556000,2019-03-14T15:40:57Z,True,-24689501000,GHSA-8cw6-5qvp-q3wj,CVE-2018-8024
org.apache.nifi:nifi-dbcp-service-api,org.apache.nifi,nifi-dbcp-service-api,CVE-2023-40037,MODERATE,1.21.0,1.23.0,1.23.1,1.27.0,1680564082000,1690316474000,1692113339000,2023-08-19T00:30:29Z,True,-291690000,GHSA-23qf-3jf9-h3q9,CVE-2023-40037
org.apache.shiro:shiro-spring-boot-starter,org.apache.shiro,shiro-spring-boot-starter,CVE-2020-17523,CRITICAL,1.4.0-RC2,1.7.0,1.7.1,2.0.1,1478818909000,1603461831000,1611780928000,2022-02-09T22:03:57Z,True,-32663309000,GHSA-v98j-7crc-wvrj,CVE-2020-17523
org.apache.pdfbox:pdfbox-parent,org.apache.pdfbox,pdfbox-parent,CVE-2021-31811,MODERATE,2.0.0,2.0.23,1.8.12,3.0.3,1457976226000,1615827052000,1461342809000,2021-06-15T15:54:32Z,True,-162429663000,GHSA-fg3j-q579-v8x4,CVE-2021-31811
org.apache.pdfbox:pdfbox-parent,org.apache.pdfbox,pdfbox-parent,CVE-2021-31812,MODERATE,2.0.0,2.0.23,1.8.12,3.0.3,1457976226000,1615827052000,1461342809000,2021-06-15T15:54:29Z,True,-162429660000,GHSA-7grw-6pjh-jpc9,CVE-2021-31812
org.apache.sling:org.apache.sling.servlets.resolver,org.apache.sling,org.apache.sling.servlets.resolver,CVE-2024-23673,HIGH,2.0.6-incubator,2.10.0,2.11.2,2.11.2,1242248652000,1696504018000,1708521802000,2024-02-06T12:30:30Z,True,1299172000,GHSA-h2rq-qhr7-53gm,CVE-2024-23673
org.apache.storm:storm-core,org.apache.storm,storm-core,CVE-2018-8008,MODERATE,0.9.1-incubating,1.2.1,1.2.2,2.6.3,1392004141000,1518812763000,1526584240000,2018-10-16T17:35:24Z,True,-13127084000,GHSA-898j-5cc8-cmf5,CVE-2018-8008
org.apache.storm:storm-core,org.apache.storm,storm-core,CVE-2019-0202,HIGH,0.9.1-incubating,1.1.3,2.0.0,2.6.3,1392004141000,1526669068000,1556572961000,2022-05-24T16:51:28Z,True,-96838127000,GHSA-r9pv-hg64-jqrp,CVE-2019-0202
org.apache.storm:storm-core,org.apache.storm,storm-core,CVE-2018-1332,MODERATE,0.9.1-incubating,1.2.1,1.2.2,2.6.3,1392004141000,1518812763000,1526584240000,2018-10-17T19:48:18Z,True,-13221458000,GHSA-q35p-chc6-7x57,CVE-2018-1332
org.apache.storm:storm-core,org.apache.storm,storm-core,CVE-2018-1331,HIGH,0.9.1-incubating,1.2.1,1.2.2,2.6.3,1392004141000,1518812763000,1526584240000,2018-10-17T19:48:06Z,True,-13221446000,GHSA-p8jx-x2vw-wm33,CVE-2018-1331
org.apache.storm:storm-core,org.apache.storm,storm-core,CVE-2017-9799,HIGH,1.0.0,1.1.0,0.10.1,2.6.3,1459877423000,1490116105000,1462389077000,2018-10-17T18:30:01Z,True,-77411924000,GHSA-x825-rjww-2245,CVE-2017-9799
org.apache.storm:storm-core,org.apache.storm,storm-core,CVE-2023-43123,LOW,2.0.0,2.5.0,1.2.3,2.6.3,1556572961000,1691011587000,1557010127000,2023-11-23T12:30:23Z,True,-143732496000,GHSA-85p4-q357-72h9,CVE-2023-43123
org.apache.sling:org.apache.sling.resourcemerger,org.apache.sling,org.apache.sling.resourcemerger,CVE-2023-26513,HIGH,1.2.0,1.4.0,1.4.2,1.4.4,1416867561000,1615367266000,1678727141000,2023-03-20T15:30:20Z,True,-599079000,GHSA-rwrx-x2hw-9h5w,CVE-2023-26513
org.apache.servicemix.bundles:org.apache.servicemix.bundles.commons-collections,org.apache.servicemix.bundles,org.apache.servicemix.bundles.commons-collections,CVE-2015-7501,CRITICAL,3.2.1_1,3.2.1_3,,3.2.1_3,1282728393000,1327859601000,,2022-05-13T01:25:20Z,False,78267211040,GHSA-fjq5-5j5f-mvxh,CVE-2015-7501
org.apache.kylin:kylin,org.apache.kylin,kylin,CVE-2021-45457,HIGH,0.7.1-incubating,4.0.0,4.0.0-alpha,5.0.0-beta,1433295977000,1629723193000,1599472967000,2022-01-08T00:43:16Z,True,-42129629000,GHSA-mgpf-hhgf-cxg4,CVE-2021-45457
org.apache.kylin:kylin,org.apache.kylin,kylin,CVE-2021-27738,MODERATE,0.7.1-incubating,3.1.2,4.0.0-alpha,5.0.0-beta,1433295977000,1618784414000,1599472967000,2022-01-08T00:43:04Z,True,-42129617000,GHSA-wrx7-qgmj-mf2q,CVE-2021-27738
org.apache.kylin:kylin,org.apache.kylin,kylin,CVE-2021-45458,HIGH,0.7.1-incubating,4.0.0,4.0.0-alpha,5.0.0-beta,1433295977000,1629723193000,1599472967000,2022-01-08T00:43:09Z,True,-42129622000,GHSA-9fj5-jg6f-qg5r,CVE-2021-45458
org.apache.kylin:kylin,org.apache.kylin,kylin,CVE-2021-45456,MODERATE,0.7.1-incubating,3.1.3,4.0.1,5.0.0-beta,1433295977000,1640769150000,1640774275000,2022-01-08T00:42:59Z,True,-828304000,GHSA-hw3m-8h25-8frw,CVE-2021-45456
org.apache.kylin:kylin,org.apache.kylin,kylin,CVE-2021-36774,MODERATE,0.7.1-incubating,3.1.2,4.0.0-alpha,5.0.0-beta,1433295977000,1618784414000,1599472967000,2022-01-08T00:43:04Z,True,-42129617000,GHSA-5429-pjww-7675,CVE-2021-36774
org.apache.kylin:kylin,org.apache.kylin,kylin,CVE-2020-13937,MODERATE,0.7.1-incubating,4.0.0-alpha,3.1.1,5.0.0-beta,1433295977000,1599472967000,1602510771000,2022-02-10T20:25:56Z,True,-42013985000,GHSA-2hpg-vwqj-6h6w,CVE-2020-13937
org.apache.kylin:kylin,org.apache.kylin,kylin,CVE-2021-31522,MODERATE,0.7.1-incubating,4.0.0,4.0.0-alpha,5.0.0-beta,1433295977000,1629723193000,1599472967000,2022-01-08T00:43:01Z,True,-42129614000,GHSA-q656-g2x3-8cgh,CVE-2021-31522
org.apache.kylin:kylin,org.apache.kylin,kylin,CVE-2022-43396,HIGH,2.0.0,4.0.2,4.0.3,5.0.0-beta,1493247474000,1661681522000,1671180015000,2022-12-30T12:30:25Z,True,-1223410000,GHSA-f5q9-j9r2-34gq,CVE-2022-43396
org.apache.pulsar:pulsar-proxy,org.apache.pulsar,pulsar-proxy,CVE-2022-33683,MODERATE,1.19.0-incubating,2.10.0,2.10.1,3.3.1,1501534176000,1648256912000,1655094202000,2022-09-25T00:00:27Z,True,-8969825000,GHSA-j3qw-g67q-7m64,CVE-2022-33683
org.apache.pulsar:pulsar-proxy,org.apache.pulsar,pulsar-proxy,CVE-2022-33682,MODERATE,1.19.0-incubating,2.10.0,2.10.1,3.3.1,1501534176000,1648256912000,1655094202000,2022-09-25T00:00:27Z,True,-8969825000,GHSA-jvf3-mfxv-jcqr,CVE-2022-33682
org.apache.pulsar:pulsar-proxy,org.apache.pulsar,pulsar-proxy,CVE-2022-34321,HIGH,2.6.0,3.1.0,3.0.2,3.3.1,1591772195000,1691047732000,1700384957000,2024-03-12T21:30:59Z,True,-9894102000,GHSA-c35h-w8hj-mm55,CVE-2022-34321
org.apache.sling:org.apache.sling.commons.messaging.mail,org.apache.sling,org.apache.sling.commons.messaging.mail,CVE-2021-44549,HIGH,1.0.0,1.0.0,2.0.0,2.0.0,1582018127000,1582018127000,1639083606000,2021-12-16T14:12:49Z,True,-580363000,GHSA-c69w-jj56-834w,CVE-2021-44549
org.apache.myfaces.shared:myfaces-shared-core,org.apache.myfaces.shared,myfaces-shared-core,CVE-2010-2057,MODERATE,2.0.0,2.0.0,2.0.1,4.2.9,1145290314000,1145290314000,1145758209000,2022-05-17T05:45:54Z,True,-507008145000,GHSA-4fv4-cq5v-x45m,CVE-2010-2057
org.apache.livy:livy-server,org.apache.livy,livy-server,CVE-2021-26544,MODERATE,0.7.0-incubating,0.7.0-incubating,0.7.1-incubating,0.7.1-incubating,1578403016000,1578403016000,1612416659000,2021-05-13T22:30:41Z,True,-8528382000,GHSA-74qp-233x-p5j8,CVE-2021-26544
org.apache.pulsar:pulsar-client,org.apache.pulsar,pulsar-client,CVE-2022-33681,MODERATE,1.19.0-incubating,2.10.0,2.10.1,3.3.1,1501534064000,1648256659000,1655093964000,2022-09-25T00:00:27Z,True,-8970063000,GHSA-c5fp-x2h5-vjv7,CVE-2022-33681
org.apache.parquet:parquet,org.apache.parquet,parquet,CVE-2021-41561,HIGH,1.7.0,1.12.1,1.11.2,1.14.1,1431712132000,1631554400000,1633001065000,2022-01-06T23:59:25Z,True,-8512500000,GHSA-gc67-crq6-hgh5,CVE-2021-41561
org.apache.spark:spark-parent_2.12,org.apache.spark,spark-parent_2.12,BIT-spark-2022-33891,HIGH,2.4.0,3.1.3,3.1.0,3.5.2,1540799800000,1644871344000,1609854818000,2022-07-19T00:00:29Z,True,-48334011000,GHSA-4x9r-j582-cgr8,"BIT-spark-2022-33891, CVE-2022-33891, PYSEC-2022-236"
org.apache.spark:spark-parent_2.12,org.apache.spark,spark-parent_2.12,BIT-spark-2023-32007,HIGH,3.1.1,3.1.3,2.4.8,3.5.2,1613966581000,1644871344000,1620593310000,2023-05-02T09:30:17Z,True,-62426507000,GHSA-59hw-j9g6-mfg3,"BIT-spark-2023-32007, CVE-2023-32007, PYSEC-2023-72"
org.apache.logging.log4j:log4j,org.apache.logging.log4j,log4j,CVE-2020-9488,LOW,2.0-alpha1,2.3.1,2.13.2,2.23.1,1343589101000,1640061554000,1587443825000,2020-06-05T14:15:51Z,True,-3922726000,GHSA-vwqq-5vrc-xw9h,CVE-2020-9488
org.apache.logging.log4j:log4j,org.apache.logging.log4j,log4j,CVE-2017-5645,CRITICAL,2.0,2.3.2,2.8.2,2.23.1,1405207554000,1640741103000,1491164610000,2020-01-06T18:43:38Z,True,-87171608000,GHSA-fxph-q3j8-mv87,CVE-2017-5645
org.apache.portals.pluto:pluto-container,org.apache.portals.pluto,pluto-container,CVE-2018-1306,HIGH,3.0.0,3.0.0,3.0.1,3.1.2,1483853174000,1483853174000,1529095451000,2022-05-14T01:29:43Z,True,-123396332000,GHSA-v49x-8hvm-q347,CVE-2018-1306
org.apache.karaf:karaf,org.apache.karaf,karaf,CVE-2019-0191,MODERATE,2.0.0,3.0.10,4.2.3,4.4.5,1279551288000,1578287703000,1549570136000,2019-03-25T16:16:44Z,True,-3960468000,GHSA-869j-5855-hjpm,CVE-2019-0191
org.apache.sshd:sshd-common,org.apache.sshd,sshd-common,CVE-2022-45047,CRITICAL,2.1.0,2.9.1,2.9.2,2.13.2,1537169729000,1661170275000,1668012108000,2022-11-16T12:00:18Z,True,-587910000,GHSA-fhw8-8j55-vwgq,CVE-2022-45047
org.apache.sshd:sshd-common,org.apache.sshd,sshd-common,CVE-2024-41909,HIGH,2.1.0,2.11.0,2.12.0,2.13.2,1537169729000,1697115041000,1705057236000,2024-08-12T18:30:47Z,True,-18430211000,GHSA-2326-hx7g-3m9r,CVE-2024-41909
org.apache.sshd:sshd-common,org.apache.sshd,sshd-common,CVE-2023-35887,MODERATE,2.1.0,2.9.2,2.10.0,2.13.2,1537169729000,1668012108000,1683702173000,2023-07-10T18:30:49Z,True,-5311676000,GHSA-mjmq-gwgm-5qhm,CVE-2023-35887
org.apache.spark:spark-core_2.10,org.apache.spark,spark-core_2.10,CVE-2017-12612,HIGH,0.9.0-incubating,2.1.1,2.2.0,2.2.3,1390544363000,1493167285000,1498869128000,2018-11-09T17:43:25Z,True,-42916277000,GHSA-8rhc-48pp-52gr,CVE-2017-12612
org.apache.spark:spark-core_2.10,org.apache.spark,spark-core_2.10,CVE-2018-17190,CRITICAL,0.9.0-incubating,2.2.3,,2.2.3,1390544363000,1546973319000,,2018-11-21T22:19:30Z,False,187833576293,GHSA-phg2-9c5g-m4q7,CVE-2018-17190
org.apache.spark:spark-core_2.10,org.apache.spark,spark-core_2.10,CVE-2017-7678,MODERATE,0.9.0-incubating,2.1.3,2.2.0,2.2.3,1390544363000,1530037492000,1498869128000,2018-11-09T17:43:08Z,True,-42916260000,GHSA-r34r-f84j-5x4x,CVE-2017-7678
org.apache.spark:spark-core_2.10,org.apache.spark,spark-core_2.10,CVE-2018-11770,MODERATE,1.0.0,2.2.2,0.9.2,2.2.3,1401112820000,1530127404000,1405583513000,2018-11-09T17:41:46Z,True,-136201793000,GHSA-w4r4-65mg-45x2,CVE-2018-11770
org.apache.spark:spark-core_2.10,org.apache.spark,spark-core_2.10,CVE-2018-1334,MODERATE,1.0.0,2.2.1,0.9.2,2.2.3,1401112820000,1511587142000,1405583513000,2019-03-14T15:41:04Z,True,-146994551000,GHSA-6mqq-8r44-vmjc,"CVE-2018-1334, PYSEC-2018-25"
org.apache.spark:spark-core_2.10,org.apache.spark,spark-core_2.10,CVE-2018-8024,MODERATE,2.1.0,2.2.1,2.1.3,2.2.3,1481871775000,1511587142000,1530037492000,2019-03-14T15:40:57Z,True,-22540565000,GHSA-8cw6-5qvp-q3wj,CVE-2018-8024
org.apache.olingo:odata-server-core,org.apache.olingo,odata-server-core,CVE-2019-17554,MODERATE,4.0.0,4.6.0,4.7.0,5.0.0,1442830778000,1557035716000,1575206727000,2020-02-04T22:37:43Z,True,-5649136000,GHSA-mgh8-hcwj-h57v,CVE-2019-17554
org.apache.shenyu:shenyu-bootstrap,org.apache.shenyu,shenyu-bootstrap,CVE-2022-26650,HIGH,2.4.0,2.4.2,2.4.3,2.6.1,1627648547000,1642500250000,1649340006000,2022-05-18T00:00:47Z,True,-3492041000,GHSA-cw56-j3fm-7w57,CVE-2022-26650
org.apache.nifi:nifi-parameter,org.apache.nifi,nifi-parameter,CVE-2020-1928,MODERATE,1.10.0,1.10.0,1.11.0,1.27.0,1572366199000,1572366199000,1579462749000,2022-01-06T20:40:56Z,True,-62038907000,GHSA-w4fj-ccr6-7pcp,CVE-2020-1928
org.apache.qpid:qpid-broker,org.apache.qpid,qpid-broker,CVE-2016-3094,MODERATE,0.14,6.0.2,6.0.3,9.2.0,1327340441000,1460544131000,1463652409000,2018-10-16T19:50:13Z,True,-76067004000,GHSA-jj9h-mwhq-8vhm,CVE-2016-3094
org.apache.qpid:qpid-broker,org.apache.qpid,qpid-broker,CVE-2017-15702,CRITICAL,0.18,0.32,6.0.0,9.2.0,1346019413000,1426161351000,1449148410000,2018-10-19T16:41:04Z,True,-90818854000,GHSA-269m-695x-j34p,CVE-2017-15702
org.apache.qpid:qpid-broker,org.apache.qpid,qpid-broker,CVE-2016-8741,HIGH,6.0.0,6.1.0,6.1.1,9.2.0,1449148410000,1478800393000,1482157859000,2022-05-17T02:24:59Z,True,-170596440000,GHSA-8vvh-crqv-jm64,CVE-2016-8741
org.apache.qpid:qpid-broker,org.apache.qpid,qpid-broker,CVE-2017-15701,HIGH,6.1.0,6.1.4,6.0.6,9.2.0,1478800393000,1498053077000,1482170654000,2018-10-19T16:41:15Z,True,-57796621000,GHSA-4r7g-7cpj-5jr7,CVE-2017-15701
org.apache.skywalking:oap-server,org.apache.skywalking,oap-server,CVE-2020-13921,CRITICAL,6.0.0-alpha,8.0.1,8.1.0,10.0.1,1541342287000,1592482749000,1596190468000,2021-05-07T15:53:31Z,True,-24212343000,GHSA-grpf-gg7v-5g5h,"CVE-2020-13921, PYSEC-2020-342"
org.apache.sling:org.apache.sling.jcr.contentloader,org.apache.sling,org.apache.sling.jcr.contentloader,CVE-2012-3353,HIGH,2.0.4-incubator,2.1.4,2.1.6,2.6.0,1242247154000,1327569107000,1341389924000,2022-05-14T03:46:15Z,True,-311110051000,GHSA-wjp3-4xcq-598p,CVE-2012-3353
org.apache.rocketmq:rocketmq-controller,org.apache.rocketmq,rocketmq-controller,CVE-2023-33246,CRITICAL,5.0.0,5.1.0,5.1.1,5.3.0,1663554934000,1676534877000,1684144089000,2023-07-06T21:15:04Z,True,-4534015000,GHSA-x3cq-8f32-5f63,CVE-2023-33246
org.apache.rave:rave-core,org.apache.rave,rave-core,CVE-2013-1814,MODERATE,0.11,0.20,0.20.1,0.23,1335837649000,1360009555000,1362622153000,2022-05-17T05:07:50Z,True,-290141917000,GHSA-428j-q447-47rw,CVE-2013-1814
org.apache.poi:poi,org.apache.poi,poi,CVE-2019-12415,MODERATE,3.0-FINAL,4.1.0,4.1.1,5.3.0,1180560431000,1554505877000,1571179692000,2022-05-24T16:59:46Z,True,-82231894000,GHSA-9jwc-q6j3-8g9g,CVE-2019-12415
org.apache.poi:poi,org.apache.poi,poi,CVE-2014-9527,MODERATE,3.0-FINAL,3.11-beta3,3.11,5.3.0,1180560431000,1416316409000,1419208593000,2022-05-17T03:00:44Z,True,-233547851000,GHSA-x9mm-6gpf-f749,CVE-2014-9527
org.apache.poi:poi,org.apache.poi,poi,CVE-2012-0213,MODERATE,3.0-FINAL,3.9,3.10-beta1,5.3.0,1180560431000,1354806941000,1372772244000,2022-05-04T00:28:50Z,True,-278851886000,GHSA-jqx5-h2hw-5q4f,CVE-2012-0213
org.apache.poi:poi,org.apache.poi,poi,CVE-2017-12626,HIGH,3.0-FINAL,3.17-beta1,3.17,5.3.0,1180560431000,1498297142000,1504905841000,2021-01-14T19:18:22Z,True,-105746061000,GHSA-523c-xh4g-mh5m,CVE-2017-12626
org.apache.poi:poi,org.apache.poi,poi,CVE-2017-5644,MODERATE,3.0-FINAL,3.15-beta2,3.15,5.3.0,1180560431000,1466885899000,1474130866000,2022-05-13T01:14:24Z,True,-178273598000,GHSA-78vv-qj73-h9m5,CVE-2017-5644
org.apache.poi:poi,org.apache.poi,poi,CVE-2014-3574,MODERATE,3.0-FINAL,3.11-beta1,3.10.1,5.3.0,1180560431000,1407146175000,1408340938000,2022-05-17T01:24:36Z,True,-244409738000,GHSA-5wfp-8643-c58x,CVE-2014-3574
org.apache.poi:poi,org.apache.poi,poi,CVE-2014-3529,MODERATE,3.0-FINAL,3.10-FINAL,3.11-beta1,5.3.0,1180560431000,1391946528000,1407146175000,2022-05-17T01:24:40Z,True,-245604505000,GHSA-q56h-jjj6-52mf,CVE-2014-3529
org.apache.qpid:qpid-client,org.apache.qpid,qpid-client,CVE-2012-4446,MODERATE,0.10,0.18,0.20,6.4.0,1303331266000,1346019288000,1358263614000,2022-05-17T05:13:24Z,True,-294500790000,GHSA-mrgh-6x42-x6xf,CVE-2012-4446
org.apache.servicecomb:java-chassis,org.apache.servicecomb,java-chassis,CVE-2020-17532,HIGH,1.0.0,2.1.3,1.3.2,2.8.19,1532502532000,1606463457000,1609146122000,2022-02-09T22:19:00Z,True,-35299018000,GHSA-px4w-rcv2-6x8x,CVE-2020-17532
org.apache.poi:poi-examples,org.apache.poi,poi-examples,CVE-2016-5000,MODERATE,3.6,3.14-beta1,3.14,5.3.0,1260865237000,1450953861000,1457264729000,2022-05-13T01:14:25Z,True,-195139736000,GHSA-pmqq-7wfv-jfff,CVE-2016-5000
org.apache.kylin:kylin-spark-project,org.apache.kylin,kylin-spark-project,CVE-2022-24697,CRITICAL,4.0.0-alpha,4.0.1,4.0.2,4.0.3,1599473229000,1640774417000,1661681722000,2023-07-06T19:24:01Z,True,-26989719000,GHSA-ppxx-m926-g569,CVE-2022-24697
