combined_name,group_id,artifact_id,cve_id,severity,start_version,end_version,patched_version,latest_version,start_version_timestamp,end_version_timestamp,patched_version_timestamp,cve_publish_date,cve_patched,cve_duration,api_id,api_aliases,github_url,github_api_url,github_owner,github_repo
net.mingsoft:ms-mcms,net.mingsoft,ms-mcms,CVE-2020-23262,CRITICAL,4.6.3-SNAPSHOTS,5.0.1,5.1,5.4.1,1526011431000,1592390411000,1600260460000,2022-02-09T22:18:13Z,True,-44184633000,GHSA-h3hw-g4hm-7gr4,CVE-2020-23262,https://github.com/ming-soft/mcms,https://api.github.com/repos/ming-soft/mcms,ming-soft,mcms
net.mingsoft:ms-mcms,net.mingsoft,ms-mcms,CVE-2023-50578,HIGH,4.6.3-SNAPSHOTS,5.2.9,5.2.10,5.4.1,1526011431000,1662710442000,1668393862000,2023-12-30T18:30:35Z,True,-35567173000,GHSA-3vvh-8c65-32j4,CVE-2023-50578,https://github.com/ming-soft/mcms,https://api.github.com/repos/ming-soft/mcms,ming-soft,mcms
net.mingsoft:ms-mcms,net.mingsoft,ms-mcms,CVE-2022-22930,CRITICAL,4.6.3-SNAPSHOTS,5.2.8,5.2.9,5.4.1,1526011431000,1651941007000,1662710442000,2022-01-22T00:00:50Z,True,19900792000,GHSA-8wq7-hhjj-fpqv,CVE-2022-22930,https://github.com/ming-soft/mcms,https://api.github.com/repos/ming-soft/mcms,ming-soft,mcms
net.mingsoft:ms-mcms,net.mingsoft,ms-mcms,CVE-2018-18830,CRITICAL,4.6.3-SNAPSHOTS,4.6.5,4.7.1,5.4.1,1526011431000,1533108654000,1566696687000,2018-11-01T14:48:29Z,True,25612978000,GHSA-c7c7-xm8g-xm36,CVE-2018-18830,https://github.com/ming-soft/mcms,https://api.github.com/repos/ming-soft/mcms,ming-soft,mcms
net.mingsoft:ms-mcms,net.mingsoft,ms-mcms,CVE-2022-30506,CRITICAL,4.6.3-SNAPSHOTS,5.2.7,5.2.8,5.4.1,1526011431000,1646094357000,1651941007000,2022-06-03T00:01:08Z,True,-2273461000,GHSA-6xj9-hpq3-w3qw,CVE-2022-30506,https://github.com/ming-soft/mcms,https://api.github.com/repos/ming-soft/mcms,ming-soft,mcms
net.mingsoft:ms-mcms,net.mingsoft,ms-mcms,CVE-2021-46036,CRITICAL,4.6.3-SNAPSHOTS,5.2.4,5.2.5,5.4.1,1526011431000,1632884807000,1640689690000,2022-02-19T00:01:25Z,True,-4539195000,GHSA-g8j8-mgh9-q77p,CVE-2021-46036,https://github.com/ming-soft/mcms,https://api.github.com/repos/ming-soft/mcms,ming-soft,mcms
net.mingsoft:ms-mcms,net.mingsoft,ms-mcms,CVE-2020-20913,CRITICAL,4.6.3-SNAPSHOTS,5.0.1,5.1,5.4.1,1526011431000,1592390411000,1600260460000,2023-04-04T15:30:27Z,True,-80361767000,GHSA-hx8p-9m48-g76r,CVE-2020-20913,https://github.com/ming-soft/mcms,https://api.github.com/repos/ming-soft/mcms,ming-soft,mcms
net.mingsoft:ms-mcms,net.mingsoft,ms-mcms,CVE-2020-22755,HIGH,4.6.3-SNAPSHOTS,5.0.0,5.0.1,5.4.1,1526011431000,1578706093000,1592390411000,2023-05-08T15:30:18Z,True,-91169407000,GHSA-293v-5329-36wp,CVE-2020-22755,https://github.com/ming-soft/mcms,https://api.github.com/repos/ming-soft/mcms,ming-soft,mcms
net.mingsoft:ms-mcms,net.mingsoft,ms-mcms,CVE-2024-22567,HIGH,4.6.3-SNAPSHOTS,5.3.5,5.3.6,5.4.1,1526011431000,1700119211000,1707037613000,2024-02-05T21:30:31Z,True,-131018000,GHSA-7qw4-9r68-2rmx,CVE-2024-22567,https://github.com/ming-soft/mcms,https://api.github.com/repos/ming-soft/mcms,ming-soft,mcms
net.mingsoft:ms-mcms,net.mingsoft,ms-mcms,CVE-2022-4375,CRITICAL,4.6.3-SNAPSHOTS,5.2.9,5.2.10,5.4.1,1526011431000,1662710442000,1668393862000,2022-12-09T09:30:30Z,True,-2184368000,GHSA-hc5g-xf64-j49j,CVE-2022-4375,https://github.com/ming-soft/mcms,https://api.github.com/repos/ming-soft/mcms,ming-soft,mcms
net.mingsoft:ms-mcms,net.mingsoft,ms-mcms,CVE-2022-22929,CRITICAL,4.6.3-SNAPSHOTS,5.2.4,5.2.5,5.4.1,1526011431000,1632884807000,1640689690000,2022-01-22T00:00:50Z,True,-2119960000,GHSA-77hh-p7r6-66pv,CVE-2022-22929,https://github.com/ming-soft/mcms,https://api.github.com/repos/ming-soft/mcms,ming-soft,mcms
net.mingsoft:ms-mcms,net.mingsoft,ms-mcms,CVE-2022-4350,MODERATE,4.6.3-SNAPSHOTS,5.2.8,5.2.9,5.4.1,1526011431000,1651941007000,1662710442000,2022-12-08T12:30:26Z,True,-7792184000,GHSA-p46c-m4j7-mjvq,CVE-2022-4350,https://github.com/ming-soft/mcms,https://api.github.com/repos/ming-soft/mcms,ming-soft,mcms
net.mingsoft:ms-mcms,net.mingsoft,ms-mcms,CVE-2021-46386,CRITICAL,4.6.3-SNAPSHOTS,5.2.5,5.2.6,5.4.1,1526011431000,1640689690000,1644218478000,2022-01-27T00:01:00Z,True,976818000,GHSA-cwx9-rp4w-4545,CVE-2021-46386,https://github.com/ming-soft/mcms,https://api.github.com/repos/ming-soft/mcms,ming-soft,mcms
net.mingsoft:ms-mcms,net.mingsoft,ms-mcms,CVE-2021-46385,HIGH,4.6.3-SNAPSHOTS,5.2.5,5.2.6,5.4.1,1526011431000,1640689690000,1644218478000,2022-01-27T00:00:52Z,True,976826000,GHSA-phwq-9gc4-q5c8,CVE-2021-46385,https://github.com/ming-soft/mcms,https://api.github.com/repos/ming-soft/mcms,ming-soft,mcms
net.mingsoft:ms-mcms,net.mingsoft,ms-mcms,CVE-2022-36599,CRITICAL,4.6.3-SNAPSHOTS,5.2.8,5.2.9,5.4.1,1526011431000,1651941007000,1662710442000,2022-08-17T00:00:30Z,True,2016012000,GHSA-w3rc-2whg-w934,CVE-2022-36599,https://github.com/ming-soft/mcms,https://api.github.com/repos/ming-soft/mcms,ming-soft,mcms
net.mingsoft:ms-mcms,net.mingsoft,ms-mcms,CVE-2018-18831,HIGH,4.6.3-SNAPSHOTS,4.6.5,4.7.1,5.4.1,1526011431000,1533108654000,1566696687000,2018-11-01T14:47:04Z,True,25613063000,GHSA-7hjp-97g3-rq93,CVE-2018-18831,https://github.com/ming-soft/mcms,https://api.github.com/repos/ming-soft/mcms,ming-soft,mcms
net.mingsoft:ms-mcms,net.mingsoft,ms-mcms,CVE-2021-46062,HIGH,4.6.3-SNAPSHOTS,5.2.10,5.2.11,5.4.1,1526011431000,1668393862000,1671159664000,2022-02-19T00:01:24Z,True,25930780000,GHSA-rpvr-mw7r-25xx,CVE-2021-46062,https://github.com/ming-soft/mcms,https://api.github.com/repos/ming-soft/mcms,ming-soft,mcms
net.mingsoft:ms-mcms,net.mingsoft,ms-mcms,CVE-2021-46384,CRITICAL,4.6.3-SNAPSHOTS,5.2.5,5.2.6,5.4.1,1526011431000,1640689690000,1644218478000,2022-03-05T00:00:41Z,True,-2219963000,GHSA-qwh6-xwj4-9cjg,CVE-2021-46384,https://github.com/ming-soft/mcms,https://api.github.com/repos/ming-soft/mcms,ming-soft,mcms
net.mingsoft:ms-mcms,net.mingsoft,ms-mcms,CVE-2018-17366,HIGH,4.6.3-SNAPSHOTS,4.6.5,4.7.1,5.4.1,1526011431000,1533108654000,1566696687000,2022-05-14T02:00:08Z,True,-85796921000,GHSA-m246-pv28-4r6f,CVE-2018-17366,https://github.com/ming-soft/mcms,https://api.github.com/repos/ming-soft/mcms,ming-soft,mcms
net.mingsoft:ms-mcms,net.mingsoft,ms-mcms,CVE-2022-36272,CRITICAL,4.6.3-SNAPSHOTS,5.2.8,5.2.9,5.4.1,1526011431000,1651941007000,1662710442000,2022-08-17T00:00:30Z,True,2016012000,GHSA-hmj3-mqgw-2fq6,CVE-2022-36272,https://github.com/ming-soft/mcms,https://api.github.com/repos/ming-soft/mcms,ming-soft,mcms
net.mingsoft:ms-mcms,net.mingsoft,ms-mcms,CVE-2022-23899,CRITICAL,4.6.3-SNAPSHOTS,5.2.5,5.2.6,5.4.1,1526011431000,1640689690000,1644218478000,2022-03-04T00:00:17Z,True,-2133539000,GHSA-968c-mm28-jfw4,CVE-2022-23899,https://github.com/ming-soft/mcms,https://api.github.com/repos/ming-soft/mcms,ming-soft,mcms
net.mingsoft:ms-mcms,net.mingsoft,ms-mcms,CVE-2021-44868,CRITICAL,4.6.3-SNAPSHOTS,5.1,5.2,5.4.1,1526011431000,1600260460000,1607072413000,2022-02-18T00:00:34Z,True,-38070021000,GHSA-2pmw-cvc7-frvh,CVE-2021-44868,https://github.com/ming-soft/mcms,https://api.github.com/repos/ming-soft/mcms,ming-soft,mcms
net.mingsoft:ms-mcms,net.mingsoft,ms-mcms,CVE-2022-26585,HIGH,4.6.3-SNAPSHOTS,5.2.7,5.2.8,5.4.1,1526011431000,1646094357000,1651941007000,2022-04-06T00:01:35Z,True,2737712000,GHSA-mx3x-rmrh-9wf6,CVE-2022-26585,https://github.com/ming-soft/mcms,https://api.github.com/repos/ming-soft/mcms,ming-soft,mcms
net.mingsoft:ms-mcms,net.mingsoft,ms-mcms,CVE-2023-3990,LOW,4.6.3-SNAPSHOTS,5.3.1,5.3.2,5.4.1,1526011431000,1680226105000,1688031462000,2023-07-28T09:30:29Z,True,-2505167000,GHSA-rxvj-5mv6-j5mc,CVE-2023-3990,https://github.com/ming-soft/mcms,https://api.github.com/repos/ming-soft/mcms,ming-soft,mcms
net.mingsoft:ms-mcms,net.mingsoft,ms-mcms,CVE-2022-47042,HIGH,4.6.3-SNAPSHOTS,5.2.10,5.2.11,5.4.1,1526011431000,1668393862000,1671159664000,2023-01-26T21:30:20Z,True,-3608956000,GHSA-65v6-3c9m-hmrp,CVE-2022-47042,https://github.com/ming-soft/mcms,https://api.github.com/repos/ming-soft/mcms,ming-soft,mcms
net.mingsoft:ms-mcms,net.mingsoft,ms-mcms,CVE-2021-46063,CRITICAL,4.6.3-SNAPSHOTS,5.2.5,5.2.6,5.4.1,1526011431000,1640689690000,1644218478000,2022-02-19T00:01:24Z,True,-1010406000,GHSA-gc79-gh4f-9g6w,CVE-2021-46063,https://github.com/ming-soft/mcms,https://api.github.com/repos/ming-soft/mcms,ming-soft,mcms
net.mingsoft:ms-mcms,net.mingsoft,ms-mcms,CVE-2022-23315,CRITICAL,4.6.3-SNAPSHOTS,5.2.4,5.2.5,5.4.1,1526011431000,1632884807000,1640689690000,2022-01-22T00:00:48Z,True,-2119958000,GHSA-fr5w-98mc-jjvg,CVE-2022-23315,https://github.com/ming-soft/mcms,https://api.github.com/repos/ming-soft/mcms,ming-soft,mcms
net.mingsoft:ms-mcms,net.mingsoft,ms-mcms,CVE-2022-23898,CRITICAL,4.6.3-SNAPSHOTS,5.2.5,5.2.6,5.4.1,1526011431000,1640689690000,1644218478000,2022-03-04T00:00:17Z,True,-2133539000,GHSA-p94q-9q2m-pfh2,CVE-2022-23898,https://github.com/ming-soft/mcms,https://api.github.com/repos/ming-soft/mcms,ming-soft,mcms
net.mingsoft:ms-mcms,net.mingsoft,ms-mcms,CVE-2023-51282,HIGH,4.6.3-SNAPSHOTS,5.2.4,5.2.5,5.4.1,1526011431000,1632884807000,1640689690000,2024-01-16T03:30:20Z,True,-64686130000,GHSA-h57w-vh34-f8cw,CVE-2023-51282,https://github.com/ming-soft/mcms,https://api.github.com/repos/ming-soft/mcms,ming-soft,mcms
net.mingsoft:ms-mcms,net.mingsoft,ms-mcms,CVE-2021-46383,HIGH,4.6.3-SNAPSHOTS,5.2.5,5.2.6,5.4.1,1526011431000,1640689690000,1644218478000,2022-01-27T00:01:02Z,True,976816000,GHSA-qqc2-pv68-q72h,CVE-2021-46383,https://github.com/ming-soft/mcms,https://api.github.com/repos/ming-soft/mcms,ming-soft,mcms
nl.basjes.parse.useragent:yauaa-snowflake,nl.basjes.parse.useragent,yauaa-snowflake,CVE-2022-23496,HIGH,7.0.0,7.8.0,7.9.0,7.27.0,1652444669000,1666951134000,1670238207000,2022-12-08T15:52:54Z,True,-276567000,GHSA-c4pm-63cg-9j7h,CVE-2022-23496,https://github.com/nielsbasjes/yauaa,https://api.github.com/repos/nielsbasjes/yauaa,nielsbasjes,yauaa
net.sf.mpxj:mpxj,net.sf.mpxj,mpxj,CVE-2024-49771,MODERATE,8.3.5,13.3.0,,13.3.0,1608023348000,1724354548000,,2024-10-28T18:30:32Z,False,531672665,GHSA-j945-c44v-97g6,CVE-2024-49771,https://github.com/joniles/mpxj,https://api.github.com/repos/joniles/mpxj,joniles,mpxj
net.sourceforge.plantuml:plantuml-mit,net.sourceforge.plantuml,plantuml-mit,CVE-2023-3432,HIGH,1.2023.7,1.2023.8,1.2023.9,1.2024.6,1683921598000,1684702590000,1686684729000,2023-06-27T15:30:29Z,True,-1195100000,GHSA-ff3m-68vj-h86p,CVE-2023-3432,https://github.com/plantuml/plantuml,https://api.github.com/repos/plantuml/plantuml,plantuml,plantuml
net.sourceforge.plantuml:plantuml-mit,net.sourceforge.plantuml,plantuml-mit,CVE-2023-3431,MODERATE,1.2023.7,1.2023.8,1.2023.9,1.2024.6,1683921598000,1684702590000,1686684729000,2023-06-27T15:30:28Z,True,-1195099000,GHSA-p2mf-q26j-3xmh,CVE-2023-3431,https://github.com/plantuml/plantuml,https://api.github.com/repos/plantuml/plantuml,plantuml,plantuml
nl.basjes.parse.useragent:yauaa-elasticsearch-8,nl.basjes.parse.useragent,yauaa-elasticsearch-8,CVE-2022-23496,HIGH,7.0.0,7.8.0,7.9.0,7.27.0,1652444494000,1666950947000,1670237997000,2022-12-08T15:52:54Z,True,-276777000,GHSA-c4pm-63cg-9j7h,CVE-2022-23496,https://github.com/nielsbasjes/yauaa,https://api.github.com/repos/nielsbasjes/yauaa,nielsbasjes,yauaa
nl.basjes.parse.useragent:yauaa-drill,nl.basjes.parse.useragent,yauaa-drill,CVE-2022-23496,HIGH,7.0.0,7.8.0,7.9.0,7.27.0,1652444393000,1666950836000,1670237872000,2022-12-08T15:52:54Z,True,-276902000,GHSA-c4pm-63cg-9j7h,CVE-2022-23496,https://github.com/nielsbasjes/yauaa,https://api.github.com/repos/nielsbasjes/yauaa,nielsbasjes,yauaa
nl.basjes.parse.useragent:yauaa-logparser,nl.basjes.parse.useragent,yauaa-logparser,CVE-2022-23496,HIGH,7.0.0,7.8.0,7.9.0,7.27.0,1652444198000,1666950612000,1670237622000,2022-12-08T15:52:54Z,True,-277152000,GHSA-c4pm-63cg-9j7h,CVE-2022-23496,https://github.com/nielsbasjes/yauaa,https://api.github.com/repos/nielsbasjes/yauaa,nielsbasjes,yauaa
nl.basjes.parse.useragent:yauaa-hive,nl.basjes.parse.useragent,yauaa-hive,CVE-2022-23496,HIGH,7.0.0,7.8.0,7.9.0,7.27.0,1652444344000,1666950807000,1670237840000,2022-12-08T15:52:54Z,True,-276934000,GHSA-c4pm-63cg-9j7h,CVE-2022-23496,https://github.com/nielsbasjes/yauaa,https://api.github.com/repos/nielsbasjes/yauaa,nielsbasjes,yauaa
nl.basjes.parse.useragent:yauaa-trino,nl.basjes.parse.useragent,yauaa-trino,CVE-2022-23496,HIGH,7.0.0,7.8.0,7.9.0,7.27.0,1652444725000,1666951195000,1670238269000,2022-12-08T15:52:54Z,True,-276505000,GHSA-c4pm-63cg-9j7h,CVE-2022-23496,https://github.com/nielsbasjes/yauaa,https://api.github.com/repos/nielsbasjes/yauaa,nielsbasjes,yauaa
nl.basjes.parse.useragent:yauaa-elasticsearch,nl.basjes.parse.useragent,yauaa-elasticsearch,CVE-2022-23496,HIGH,7.0.0,7.8.0,7.9.0,7.27.0,1652444456000,1666950907000,1670237942000,2022-12-08T15:52:54Z,True,-276832000,GHSA-c4pm-63cg-9j7h,CVE-2022-23496,https://github.com/nielsbasjes/yauaa,https://api.github.com/repos/nielsbasjes/yauaa,nielsbasjes,yauaa
nl.basjes.parse.useragent:yauaa-beam,nl.basjes.parse.useragent,yauaa-beam,CVE-2022-23496,HIGH,7.0.0,7.8.0,7.9.0,7.27.0,1652444237000,1666950709000,1670237733000,2022-12-08T15:52:54Z,True,-277041000,GHSA-c4pm-63cg-9j7h,CVE-2022-23496,https://github.com/nielsbasjes/yauaa,https://api.github.com/repos/nielsbasjes/yauaa,nielsbasjes,yauaa
nl.basjes.parse.useragent:yauaa,nl.basjes.parse.useragent,yauaa,CVE-2022-23496,HIGH,7.0.0,7.8.0,7.9.0,7.27.0,1652444172000,1666950581000,1670237600000,2022-12-08T15:52:54Z,True,-277174000,GHSA-c4pm-63cg-9j7h,CVE-2022-23496,https://github.com/nielsbasjes/yauaa,https://api.github.com/repos/nielsbasjes/yauaa,nielsbasjes,yauaa
net.sf.sojo:sojo,net.sf.sojo,sojo,CVE-2023-34613,HIGH,1.0.5,1.1.1,,1.1.1,1332195754000,1669929715000,,2023-06-14T15:30:38Z,False,43915274856,GHSA-75r3-38rh-pmxv,CVE-2023-34613,http://github.com/maddingo/sojo,https://api.github.com/repos/maddingo/sojo,maddingo,sojo
net.snowflake:snowflake-jdbc,net.snowflake,snowflake-jdbc,CVE-2024-43382,MODERATE,3.2.6,3.18.0,,3.18.0,1506623021000,1721850376000,,2024-10-30T14:37:53Z,False,372841886,GHSA-f686-hw9c-xw9c,CVE-2024-43382,http://github.com/snowflakedb/snowflake-jdbc/tree/master,https://api.github.com/repos/snowflakedb/snowflake-jdbc,snowflakedb,snowflake-jdbc
net.snowflake:snowflake-jdbc,net.snowflake,snowflake-jdbc,CVE-2023-30535,HIGH,2.8.0,3.13.28,3.13.29,3.18.0,1474655011000,1677189607000,1679088292000,2023-04-14T18:28:58Z,True,-2408646000,GHSA-4g3j-c4wg-6j7x,CVE-2023-30535,http://github.com/snowflakedb/snowflake-jdbc/tree/master,https://api.github.com/repos/snowflakedb/snowflake-jdbc,snowflakedb,snowflake-jdbc
nl.basjes.parse.useragent:yauaa-flink-table,nl.basjes.parse.useragent,yauaa-flink-table,CVE-2022-23496,HIGH,7.0.0,7.8.0,7.9.0,7.27.0,1652444218000,1666950688000,1670237711000,2022-12-08T15:52:54Z,True,-277063000,GHSA-c4pm-63cg-9j7h,CVE-2022-23496,https://github.com/nielsbasjes/yauaa,https://api.github.com/repos/nielsbasjes/yauaa,nielsbasjes,yauaa
nl.basjes.parse.useragent:yauaa-beam-sql,nl.basjes.parse.useragent,yauaa-beam-sql,CVE-2022-23496,HIGH,7.0.0,7.8.0,7.9.0,7.27.0,1652444266000,1666950729000,1670237754000,2022-12-08T15:52:54Z,True,-277020000,GHSA-c4pm-63cg-9j7h,CVE-2022-23496,https://github.com/nielsbasjes/yauaa,https://api.github.com/repos/nielsbasjes/yauaa,nielsbasjes,yauaa
nl.basjes.parse.useragent:yauaa-flink,nl.basjes.parse.useragent,yauaa-flink,CVE-2022-23496,HIGH,7.0.0,7.8.0,7.9.0,7.27.0,1652444209000,1666950652000,1670237665000,2022-12-08T15:52:54Z,True,-277109000,GHSA-c4pm-63cg-9j7h,CVE-2022-23496,https://github.com/nielsbasjes/yauaa,https://api.github.com/repos/nielsbasjes/yauaa,nielsbasjes,yauaa
org.apache.ambari:ambari,org.apache.ambari,ambari,CVE-2020-1936,MODERATE,1.7.0.0,2.0.0.0,,2.0.0.0,1424922274000,1428440525000,,2022-01-06T20:35:22Z,False,89170596311,GHSA-q7q9-w24q-cpgh,CVE-2020-1936,https://github.com/apache/ambari,https://api.github.com/repos/apache/ambari,apache,ambari
org.apache.ambari:ambari,org.apache.ambari,ambari,CVE-2015-1775,MODERATE,1.7.0.0,2.0.0.0,,2.0.0.0,1424922274000,1428440525000,,2022-05-17T04:03:11Z,False,77911727311,GHSA-9g2j-5685-h44h,CVE-2015-1775,https://github.com/apache/ambari,https://api.github.com/repos/apache/ambari,apache,ambari
org.apache.ambari:ambari,org.apache.ambari,ambari,CVE-2015-5210,MODERATE,1.7.0.0,2.0.0.0,,2.0.0.0,1424922274000,1428440525000,,2022-05-17T04:03:11Z,False,77911727311,GHSA-w3p6-94x2-xcvm,CVE-2015-5210,https://github.com/apache/ambari,https://api.github.com/repos/apache/ambari,apache,ambari
org.apache.ambari:ambari,org.apache.ambari,ambari,CVE-2023-50378,MODERATE,1.7.0.0,2.0.0.0,,2.0.0.0,1424922274000,1428440525000,,2024-03-01T15:31:38Z,False,21364820311,GHSA-9q6v-rxmw-g3gh,CVE-2023-50378,https://github.com/apache/ambari,https://api.github.com/repos/apache/ambari,apache,ambari
org.apache.ambari:ambari,org.apache.ambari,ambari,CVE-2016-4976,MODERATE,2.0.0.0,2.0.0.0,,2.0.0.0,1428440525000,1428440525000,,2022-05-17T02:52:22Z,False,77915976311,GHSA-q3pw-6vf2-66hf,CVE-2016-4976,https://github.com/apache/ambari,https://api.github.com/repos/apache/ambari,apache,ambari
org.apache.archiva:archiva,org.apache.archiva,archiva,CVE-2019-0214,MODERATE,2.2.0,2.2.3,2.2.4,2.2.10,1425251659000,1494617928000,1556140733000,2019-05-14T04:00:21Z,True,-1665688000,GHSA-jxgm-9f58-w4xp,CVE-2019-0214,https://github.com/apache/archiva,https://api.github.com/repos/apache/archiva,apache,archiva
org.alluxio:alluxio-parent,org.alluxio,alluxio-parent,CVE-2023-38889,CRITICAL,1.0.0,2.9.3,291-alpha,2.9.6,1456218139000,1679612920000,1674696568000,2023-08-15T18:31:32Z,True,-17427724000,GHSA-xrrh-h86w-pwfj,CVE-2023-38889,scm:git:git@github.com:alluxio/alluxio.git,,,
org.alluxio:alluxio-parent,org.alluxio,alluxio-parent,CVE-2020-21485,MODERATE,1.0.0,1.8.1,2.0.0-preview,2.9.6,1456218139000,1538067954000,1552003685000,2023-06-20T15:31:09Z,True,-135271384000,GHSA-298m-hvgh-x9cw,CVE-2020-21485,scm:git:git@github.com:alluxio/alluxio.git,,,
org.apache.atlas:apache-atlas,org.apache.atlas,apache-atlas,CVE-2022-34271,HIGH,1.0.0-alpha,2.2.0,0.8.2,2.3.0,1516912529000,1629226294000,1517817876000,2022-12-14T09:30:24Z,True,-153192348000,GHSA-p782-4j23-xqcg,CVE-2022-34271,https://github.com/apache/atlas.git,https://api.github.com/repos/apache/atlas,apache,atlas
org.apache.eventmesh:eventmesh-connector-rabbitmq,org.apache.eventmesh,eventmesh-connector-rabbitmq,CVE-2023-26512,CRITICAL,1.7.0-release,1.8.0-release,1.10.0-release,1.10.0-release,1668571804000,1673542962000,1702996917000,2023-07-17T09:30:23Z,True,13410694000,GHSA-fj8f-56wc-q36r,CVE-2023-26512,https://github.com/apache/incubator-eventmesh,https://api.github.com/repos/apache/incubator-eventmesh,apache,incubator-eventmesh
org.apache.heron:heron-simulator,org.apache.heron,heron-simulator,CVE-2020-1964,HIGH,0.20.1-incubating-rc2,0.20.1-incubating,0.20.3-incubating,0.20.5-incubating,1553808132000,1565105536000,1610980970000,2022-01-06T19:44:49Z,True,-30517319000,GHSA-hjgm-f7vx-m5g7,CVE-2020-1964,git@github.com:apache/incubator-heron.git,,,
org.apache.dubbo:dubbo-parent,org.apache.dubbo,dubbo-parent,CVE-2020-11995,CRITICAL,2.7.0,2.7.7,2.7.8,3.3.0-beta.5,1548064285000,1589266607000,1595840376000,2022-02-09T22:27:01Z,True,-48605245000,GHSA-74mg-6xqx-2vrq,CVE-2020-11995,https://github.com/apache/incubator-dubbo,https://api.github.com/repos/apache/incubator-dubbo,apache,incubator-dubbo
org.apache.dubbo:dubbo-parent,org.apache.dubbo,dubbo-parent,CVE-2021-32824,CRITICAL,2.7.0,2.7.9,3.0.0.preview,3.3.0-beta.5,1548064285000,1613969930000,1616142291000,2023-01-03T18:30:25Z,True,-56628334000,GHSA-fprr-rrm8-4534,CVE-2021-32824,https://github.com/apache/incubator-dubbo,https://api.github.com/repos/apache/incubator-dubbo,apache,incubator-dubbo
org.apache.druid:druid,org.apache.druid,druid,CVE-2021-25646,HIGH,0.13.0-incubating,0.20.0,0.20.1,30.0.0,1543741349000,1602226449000,1611735070000,2021-06-16T17:40:47Z,True,-12130177000,GHSA-wrqf-rrrw-w3mg,CVE-2021-25646,https://github.com/apache/incubator-druid.git,https://api.github.com/repos/apache/incubator-druid,apache,incubator-druid
org.apache.druid:druid,org.apache.druid,druid,CVE-2022-28889,MODERATE,0.13.0-incubating,0.22.1,0.23.0,30.0.0,1543741349000,1639195262000,1655299163000,2022-07-08T00:00:43Z,True,-1939280000,GHSA-pgq7-jcj5-xx6h,CVE-2022-28889,https://github.com/apache/incubator-druid.git,https://api.github.com/repos/apache/incubator-druid,apache,incubator-druid
org.apache.druid:druid,org.apache.druid,druid,CVE-2021-44791,MODERATE,0.13.0-incubating,0.22.1,0.23.0,30.0.0,1543741349000,1639195262000,1655299163000,2022-07-08T00:00:43Z,True,-1939280000,GHSA-8rmv-98m4-g5c6,CVE-2021-44791,https://github.com/apache/incubator-druid.git,https://api.github.com/repos/apache/incubator-druid,apache,incubator-druid
org.apache.druid:druid,org.apache.druid,druid,CVE-2024-45537,LOW,0.13.0-incubating,30.0.0,,30.0.0,1543741349000,1717823993000,,2024-09-17T21:30:32Z,False,4063517443,GHSA-jh66-3545-vpm7,CVE-2024-45537,https://github.com/apache/incubator-druid.git,https://api.github.com/repos/apache/incubator-druid,apache,incubator-druid
org.apache.druid:druid,org.apache.druid,druid,CVE-2021-26919,HIGH,0.13.0-incubating,0.20.1,0.20.2,30.0.0,1543741349000,1611735070000,1616638244000,2021-06-16T17:51:58Z,True,-7227674000,GHSA-jj4f-p7vv-j4v9,CVE-2021-26919,https://github.com/apache/incubator-druid.git,https://api.github.com/repos/apache/incubator-druid,apache,incubator-druid
org.apache.druid:druid,org.apache.druid,druid,CVE-2020-1958,MODERATE,0.17.0,0.17.0,0.17.1,30.0.0,1579681565000,1579681565000,1585622686000,2022-02-09T22:05:39Z,True,-58821653000,GHSA-qh2g-7h5p-mxf4,CVE-2020-1958,https://github.com/apache/druid.git,https://api.github.com/repos/apache/druid,apache,druid
org.apache.heron:heron-api,org.apache.heron,heron-api,CVE-2021-42010,CRITICAL,v0.20.1-incubating-rc1,0.20.4-incubating,0.20.5-incubating,0.20.5-incubating,1551202446000,1620846384000,1658696255000,2022-10-24T19:00:16Z,True,-7941761000,GHSA-95w5-q9vp-5vrm,CVE-2021-42010,git@github.com:apache/incubator-heron.git,,,
org.apache.iotdb:iotdb-parent,org.apache.iotdb,iotdb-parent,CVE-2020-1952,HIGH,0.8.0,0.9.1,0.9.2,1.3.2,1565101967000,1577749951000,1587120376000,2022-01-06T19:45:30Z,True,-54377954000,GHSA-wc6f-cjcp-cc33,CVE-2020-1952,https://github.com/apache/incubator-iotdb,https://api.github.com/repos/apache/incubator-iotdb,apache,incubator-iotdb
org.apache.iotdb:iotdb-parent,org.apache.iotdb,iotdb-parent,CVE-2023-51656,HIGH,0.13.0,1.2.1,0.12.6,1.3.2,1647507068000,1694770019000,1657270120000,2023-12-21T12:30:29Z,True,-45891709000,GHSA-f23h-52hj-99p6,CVE-2023-51656,ssh://git@github.com:apache/iotdb.git,,,
org.apache.inlong:inlong,org.apache.inlong,inlong,CVE-2023-24997,CRITICAL,1.1.0-incubating,1.5.0,1.6.0,1.13.0,1650129479000,1673355919000,1679323778000,2023-02-01T15:30:20Z,True,4058358000,GHSA-22j4-qc48-j8f8,CVE-2023-24997,https://github.com/apache/incubator-inlong,https://api.github.com/repos/apache/incubator-inlong,apache,incubator-inlong
