target_dependency,dependent_library,version,release_timestamp
org.locationtech.geomesa:geomesa-security_2.12,org.springframework.security:spring-security-core,5.1.0,1728650008504
org.locationtech.geomesa:geomesa-security_2.12,org.springframework.security:spring-security-core,4.0.1,1680631765000
org.locationtech.geomesa:geomesa-security_2.12,org.springframework.security:spring-security-core,4.0.5,1707514679394
org.locationtech.geomesa:geomesa-security_2.12,org.springframework.security:spring-security-core,5.0.0,1714698545600
org.locationtech.geomesa:geomesa-security_2.12,org.springframework.security:spring-security-core,3.5.1,1677102207000
org.locationtech.geomesa:geomesa-security_2.12,org.springframework.security:spring-security-core,4.0.4,1696274847072
org.locationtech.geomesa:geomesa-security_2.12,org.springframework.security:spring-security-core,3.5.2,1680544341000
org.locationtech.geomesa:geomesa-security_2.12,org.springframework.security:spring-security-core,4.0.0,1677858874000
org.locationtech.geomesa:geomesa-security_2.12,org.springframework.security:spring-security-core,4.0.3,1695156725080
org.locationtech.geomesa:geomesa-security_2.12,org.springframework.security:spring-security-core,5.0.1,1720790109349
org.locationtech.geomesa:geomesa-security_2.12,org.springframework.security:spring-security-core,4.0.2,1690545439000
org.locationtech.geomesa:geomesa-security_2.12,org.springframework.security:spring-security-core,3.5.0,1670952368000
org.locationtech.geomesa:geomesa-security_2.12,org.springframework.security:spring-security-core,3.4.1,1655233196000
org.locationtech.geomesa:geomesa-security_2.12,org.springframework.security:spring-security-core,3.3.0,1632254587000
org.locationtech.geomesa:geomesa-security_2.12,org.springframework.security:spring-security-core,3.2.3,1655215330000
org.locationtech.geomesa:geomesa-security_2.12,org.springframework.security:spring-security-core,3.2.0,1618228989000
org.locationtech.geomesa:geomesa-security_2.12,org.springframework.security:spring-security-core,3.2.1,1632269556000
org.locationtech.geomesa:geomesa-security_2.12,org.springframework.security:spring-security-core,3.2.2,1639062646000
org.locationtech.geomesa:geomesa-security_2.12,org.springframework.security:spring-security-core,3.4.0,1650309873000
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.2.0-RC2,1730464227735
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.1.2,1731045586085
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.2.0-RC1,1728038649146
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.1.0-RC6,1723185064582
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.0.9,1727420835309
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.1.1,1728022321731
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.0.10,1730446814660
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.1.0,1725601050872
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.0.7,1725081676490
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.1.0-RC5,1720771702278
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.0.6,1722005065882
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.0.8,1726212224065
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,6.6.15.2,1718789452980
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.0.5,1718865200531
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.1.0-RC4,1717140927053
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.0.4,1714118527442
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.0.4.1,1715966567723
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,6.6.15.1,1716018040892
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.1.0-RC3,1714205885118
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.0.5.1,1719336968924
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.1.2,1731045586085
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.0.10,1730446814660
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.2.0-RC2,1730464227735
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.1.0,1725601050872
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.0.6,1722005065882
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.0.8,1726212224065
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.0.7,1725081676490
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.1.0-RC5,1720771702278
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.2.0-RC1,1728038649146
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.0.9,1727420835309
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.1.1,1728022321731
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.1.0-RC6,1723185064582
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.0.5,1718865200531
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.0.5.1,1719336968924
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,6.6.15.2,1718789452980
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.1.0-RC3,1714205885118
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,6.6.15.1,1716018040892
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.0.4,1714118527442
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.1.0-RC4,1717140927053
org.apereo.cas:cas-server-core-cookie-api,org.springframework.security:spring-security-core,7.0.4.1,1715966567723
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.2.0-RC1,1728039161116,2024-10-04
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.1.2,1731046211056,2024-11-07
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.8,1726212867474,2024-09-13
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.1.0-RC6,1723185689600,2024-08-09
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.7,1725082286294,2024-08-30
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.6,1722005752938,2024-07-26
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.1.1,1728022869535,2024-10-04
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.1.0-RC5,1720772411741,2024-07-12
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.1.0,1725601583321,2024-09-05
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,6.6.15.2,1718789506690,2024-06-19
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.5,1718865755082,2024-06-20
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,6.6.15.1,1716018096503,2024-05-18
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.5.1,1719337589150,2024-06-25
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.1.0-RC3,1714207234363,2024-04-27
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.1.0-RC4,1717141467446,2024-05-31
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.4.1,1715967206786,2024-05-17
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.4,1714119491914,2024-04-26
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.2.0-RC2,1730464807261,2024-11-01
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.10,1730447324173,2024-11-01
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.1.1,1728022869535,2024-10-04
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.1.0-RC5,1720772411741,2024-07-12
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.1.2,1731046211056,2024-11-07
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.9,1727421541017,2024-09-27
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.7,1725082286294,2024-08-30
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.6,1722005752938,2024-07-26
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.8,1726212867474,2024-09-13
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.2.0-RC1,1728039161116,2024-10-04
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.1.0-RC6,1723185689600,2024-08-09
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.1.0,1725601583321,2024-09-05
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.5.1,1719337589150,2024-06-25
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,6.6.15.1,1716018096503,2024-05-18
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.1.0-RC4,1717141467446,2024-05-31
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.4.1,1715967206786,2024-05-17
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,6.6.15.2,1718789506690,2024-06-19
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.4,1714119491914,2024-04-26
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.1.0-RC3,1714207234363,2024-04-27
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.5,1718865755082,2024-06-20
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.10,1730447324173,2024-11-01
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.2.0-RC2,1730464807261,2024-11-01
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.2.0-RC1,1728039161116,2024-10-04
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.1.1,1728022869535,2024-10-04
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.9,1727421541017,2024-09-27
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.6,1722005752938,2024-07-26
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.1.0-RC5,1720772411741,2024-07-12
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.1.2,1731046211056,2024-11-07
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.1.0,1725601583321,2024-09-05
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.7,1725082286294,2024-08-30
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.8,1726212867474,2024-09-13
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.1.0-RC6,1723185689600,2024-08-09
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.5,1718865755082,2024-06-20
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.5.1,1719337589150,2024-06-25
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.1.0-RC3,1714207234363,2024-04-27
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,6.6.15.1,1716018096503,2024-05-18
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.1.0-RC4,1717141467446,2024-05-31
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,6.6.15.2,1718789506690,2024-06-19
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.4.1,1715967206786,2024-05-17
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.4,1714119491914,2024-04-26
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.1.2,1731046211056,2024-11-07
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.1.0-RC6,1723185689600,2024-08-09
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.7,1725082286294,2024-08-30
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.9,1727421541017,2024-09-27
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.1.1,1728022869535,2024-10-04
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.1.0,1725601583321,2024-09-05
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.1.0-RC5,1720772411741,2024-07-12
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.8,1726212867474,2024-09-13
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.2.0-RC2,1730464807261,2024-11-01
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.6,1722005752938,2024-07-26
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.10,1730447324173,2024-11-01
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.2.0-RC1,1728039161116,2024-10-04
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.5,1718865755082,2024-06-20
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,6.6.15.2,1718789506690,2024-06-19
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.1.0-RC4,1717141467446,2024-05-31
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.4,1714119491914,2024-04-26
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,6.6.15.1,1716018096503,2024-05-18
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.4.1,1715967206786,2024-05-17
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.5.1,1719337589150,2024-06-25
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.1.0-RC3,1714207234363,2024-04-27
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.1.1,1728022869535,2024-10-04
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.2.0-RC2,1730464807261,2024-11-01
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.9,1727421541017,2024-09-27
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.7,1725082286294,2024-08-30
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.6,1722005752938,2024-07-26
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.10,1730447324173,2024-11-01
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.1.0-RC6,1723185689600,2024-08-09
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.2.0-RC1,1728039161116,2024-10-04
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.1.0-RC5,1720772411741,2024-07-12
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.8,1726212867474,2024-09-13
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.1.0,1725601583321,2024-09-05
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.1.2,1731046211056,2024-11-07
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,6.6.15.2,1718789506690,2024-06-19
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.4.1,1715967206786,2024-05-17
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.5.1,1719337589150,2024-06-25
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.1.0-RC3,1714207234363,2024-04-27
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.5,1718865755082,2024-06-20
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,6.6.15.1,1716018096503,2024-05-18
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.1.0-RC4,1717141467446,2024-05-31
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.4,1714119491914,2024-04-26
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.1.2,1731046211056,2024-11-07
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.2.0-RC2,1730464807261,2024-11-01
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.1.0,1725601583321,2024-09-05
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.1.0-RC6,1723185689600,2024-08-09
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.2.0-RC1,1728039161116,2024-10-04
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.8,1726212867474,2024-09-13
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.1.0-RC5,1720772411741,2024-07-12
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.9,1727421541017,2024-09-27
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.10,1730447324173,2024-11-01
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.6,1722005752938,2024-07-26
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.1.1,1728022869535,2024-10-04
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.7,1725082286294,2024-08-30
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.5.1,1719337589150,2024-06-25
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.5,1718865755082,2024-06-20
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.1.0-RC4,1717141467446,2024-05-31
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.4.1,1715967206786,2024-05-17
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,6.6.15.1,1716018096503,2024-05-18
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,6.6.15.2,1718789506690,2024-06-19
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.1.0-RC3,1714207234363,2024-04-27
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.4,1714119491914,2024-04-26
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.1.2,1731046211056,2024-11-07
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.1.1,1728022869535,2024-10-04
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.2.0-RC1,1728039161116,2024-10-04
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.2.0-RC2,1730464807261,2024-11-01
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.7,1725082286294,2024-08-30
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.6,1722005752938,2024-07-26
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.8,1726212867474,2024-09-13
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.1.0-RC6,1723185689600,2024-08-09
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.1.0-RC5,1720772411741,2024-07-12
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.1.0,1725601583321,2024-09-05
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.9,1727421541017,2024-09-27
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.10,1730447324173,2024-11-01
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,6.6.15.1,1716018096503,2024-05-18
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.1.0-RC4,1717141467446,2024-05-31
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,6.6.15.2,1718789506690,2024-06-19
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.4,1714119491914,2024-04-26
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.5,1718865755082,2024-06-20
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.5.1,1719337589150,2024-06-25
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.1.0-RC3,1714207234363,2024-04-27
org.apereo.cas:cas-server-support-account-mgmt-core,org.springframework.security:spring-security-core,7.0.4.1,1715967206786,2024-05-17
de.knightsoft-net:gwtp-spring-integration,org.springframework.security:spring-security-core,0.55.6,1529001220000,2018-06-14
de.knightsoft-net:gwtp-spring-integration,org.springframework.security:spring-security-core,0.55.7,1529868499000,2018-06-24
de.knightsoft-net:gwtp-spring-integration,org.springframework.security:spring-security-core,0.55.5,1528749373000,2018-06-11
de.knightsoft-net:gwtp-spring-integration,org.springframework.security:spring-security-core,0.55.3,1528056158000,2018-06-03
de.knightsoft-net:gwtp-spring-integration,org.springframework.security:spring-security-core,0.55.2,1527977097000,2018-06-02
de.knightsoft-net:gwtp-spring-integration,org.springframework.security:spring-security-core,0.54.1,1526905895000,2018-05-21
de.knightsoft-net:gwtp-spring-integration,org.springframework.security:spring-security-core,0.54.0,1525725115000,2018-05-07
de.knightsoft-net:gwtp-spring-integration,org.springframework.security:spring-security-core,0.55.1,1527538682000,2018-05-28
de.knightsoft-net:gwtp-spring-integration,org.springframework.security:spring-security-core,0.55.0,1527368627000,2018-05-26
de.knightsoft-net:gwtp-spring-integration,org.springframework.security:spring-security-core,0.55.4,1528580418000,2018-06-09
de.knightsoft-net:gwtp-spring-integration,org.springframework.security:spring-security-core,0.55.5,1528749373000,2018-06-11
de.knightsoft-net:gwtp-spring-integration,org.springframework.security:spring-security-core,0.55.4,1528580418000,2018-06-09
de.knightsoft-net:gwtp-spring-integration,org.springframework.security:spring-security-core,0.55.6,1529001220000,2018-06-14
de.knightsoft-net:gwtp-spring-integration,org.springframework.security:spring-security-core,0.55.7,1529868499000,2018-06-24
de.knightsoft-net:gwtp-spring-integration,org.springframework.security:spring-security-core,0.55.0,1527368627000,2018-05-26
de.knightsoft-net:gwtp-spring-integration,org.springframework.security:spring-security-core,0.55.2,1527977097000,2018-06-02
de.knightsoft-net:gwtp-spring-integration,org.springframework.security:spring-security-core,0.55.3,1528056158000,2018-06-03
de.knightsoft-net:gwtp-spring-integration,org.springframework.security:spring-security-core,0.54.1,1526905895000,2018-05-21
de.knightsoft-net:gwtp-spring-integration,org.springframework.security:spring-security-core,0.54.0,1525725115000,2018-05-07
de.knightsoft-net:gwtp-spring-integration,org.springframework.security:spring-security-core,0.55.1,1527538682000,2018-05-28
de.knightsoft-net:gwtp-spring-integration,org.springframework.security:spring-security-core,0.55.6,1529001220000,2018-06-14
de.knightsoft-net:gwtp-spring-integration,org.springframework.security:spring-security-core,0.55.1,1527538682000,2018-05-28
de.knightsoft-net:gwtp-spring-integration,org.springframework.security:spring-security-core,0.55.3,1528056158000,2018-06-03
de.knightsoft-net:gwtp-spring-integration,org.springframework.security:spring-security-core,0.55.4,1528580418000,2018-06-09
de.knightsoft-net:gwtp-spring-integration,org.springframework.security:spring-security-core,0.55.5,1528749373000,2018-06-11
de.knightsoft-net:gwtp-spring-integration,org.springframework.security:spring-security-core,0.54.0,1525725115000,2018-05-07
de.knightsoft-net:gwtp-spring-integration,org.springframework.security:spring-security-core,0.55.2,1527977097000,2018-06-02
de.knightsoft-net:gwtp-spring-integration,org.springframework.security:spring-security-core,0.55.7,1529868499000,2018-06-24
de.knightsoft-net:gwtp-spring-integration,org.springframework.security:spring-security-core,0.55.0,1527368627000,2018-05-26
de.knightsoft-net:gwtp-spring-integration,org.springframework.security:spring-security-core,0.54.1,1526905895000,2018-05-21
de.knightsoft-net:gwtp-spring-integration,org.springframework.security:spring-security-core,0.55.5,1528749373000,2018-06-11
de.knightsoft-net:gwtp-spring-integration,org.springframework.security:spring-security-core,0.55.6,1529001220000,2018-06-14
de.knightsoft-net:gwtp-spring-integration,org.springframework.security:spring-security-core,0.54.0,1525725115000,2018-05-07
de.knightsoft-net:gwtp-spring-integration,org.springframework.security:spring-security-core,0.55.0,1527368627000,2018-05-26
de.knightsoft-net:gwtp-spring-integration,org.springframework.security:spring-security-core,0.55.2,1527977097000,2018-06-02
de.knightsoft-net:gwtp-spring-integration,org.springframework.security:spring-security-core,0.55.7,1529868499000,2018-06-24
de.knightsoft-net:gwtp-spring-integration,org.springframework.security:spring-security-core,0.54.1,1526905895000,2018-05-21
de.knightsoft-net:gwtp-spring-integration,org.springframework.security:spring-security-core,0.55.3,1528056158000,2018-06-03
de.knightsoft-net:gwtp-spring-integration,org.springframework.security:spring-security-core,0.55.1,1527538682000,2018-05-28
de.knightsoft-net:gwtp-spring-integration,org.springframework.security:spring-security-core,0.55.4,1528580418000,2018-06-09
de.knightsoft-net:gwtp-spring-integration,org.springframework.security:spring-security-core,0.55.5,1528749373000,2018-06-11
de.knightsoft-net:gwtp-spring-integration,org.springframework.security:spring-security-core,0.55.3,1528056158000,2018-06-03
de.knightsoft-net:gwtp-spring-integration,org.springframework.security:spring-security-core,0.55.6,1529001220000,2018-06-14
de.knightsoft-net:gwtp-spring-integration,org.springframework.security:spring-security-core,0.55.7,1529868499000,2018-06-24
de.knightsoft-net:gwtp-spring-integration,org.springframework.security:spring-security-core,0.55.1,1527538682000,2018-05-28
de.knightsoft-net:gwtp-spring-integration,org.springframework.security:spring-security-core,0.54.0,1525725115000,2018-05-07
de.knightsoft-net:gwtp-spring-integration,org.springframework.security:spring-security-core,0.55.4,1528580418000,2018-06-09
de.knightsoft-net:gwtp-spring-integration,org.springframework.security:spring-security-core,0.55.2,1527977097000,2018-06-02
de.knightsoft-net:gwtp-spring-integration,org.springframework.security:spring-security-core,0.55.0,1527368627000,2018-05-26
