target_dependency,dependent_library,version,release_timestamp
io.github.mmihira:qualtrix-sdk,0.1.12,io.projectreactor.netty:reactor-netty,0.9.4.RELEASE,1581313278000,2020-02-09
io.github.mmihira:qualtrix-sdk,0.1.1,io.projectreactor.netty:reactor-netty,0.9.4.RELEASE,1581309997000,2020-02-09
io.github.mmihira:qualtrix-sdk,0.2.0,io.projectreactor.netty:reactor-netty,0.9.4.RELEASE,1581476779000,2020-02-11
io.github.mmihira:qualtrix-sdk,0.4.1,io.projectreactor.netty:reactor-netty,0.9.4.RELEASE,1613369422000,2021-02-14
io.github.mmihira:qualtrix-sdk,0.1.0,io.projectreactor.netty:reactor-netty,0.9.4.RELEASE,1580961679000,2020-02-05
io.github.mmihira:qualtrix-sdk,0.1.13,io.projectreactor.netty:reactor-netty,0.9.4.RELEASE,1581390775000,2020-02-10
io.github.mmihira:qualtrix-sdk,0.1.11,io.projectreactor.netty:reactor-netty,0.9.4.RELEASE,1581310836000,2020-02-09
org.jetlinks:jetlinks-supports,1.2.2,io.projectreactor.netty:reactor-netty,,1724050567846,2024-08-19
org.apache.james:james-server-protocols-imap4,3.7.3,io.projectreactor.netty:reactor-netty,,1672390073000,2022-12-30
org.apache.james:james-server-protocols-imap4,3.7.4,io.projectreactor.netty:reactor-netty,,1679568919000,2023-03-23
org.apache.james:james-server-protocols-imap4,3.7.5,io.projectreactor.netty:reactor-netty,,1707725211000,2024-02-12
org.apache.james:james-server-protocols-imap4,3.7.1,io.projectreactor.netty:reactor-netty,,1661507618000,2022-08-26
org.apache.james:james-server-protocols-imap4,3.7.2,io.projectreactor.netty:reactor-netty,,1665116161000,2022-10-06
io.wcm.caravan:io.wcm.caravan.rhyme.spring,1.0.0,io.projectreactor.netty:reactor-netty,,1642006765000,2022-01-12
org.springframework.cloud:spring-cloud-sleuth-core,2.2.4.RELEASE,io.projectreactor.netty:reactor-netty,,1596230747000,2020-07-31
org.springframework.cloud:spring-cloud-sleuth-core,2.2.6.RELEASE,io.projectreactor.netty:reactor-netty,,1604919710000,2020-11-09
org.springframework.cloud:spring-cloud-sleuth-core,2.2.5.RELEASE,io.projectreactor.netty:reactor-netty,,1598646103000,2020-08-28
org.springframework.cloud:spring-cloud-sleuth-core,2.2.1.RELEASE,io.projectreactor.netty:reactor-netty,,1576849643000,2019-12-20
org.springframework.cloud:spring-cloud-sleuth-core,2.2.0.RELEASE,io.projectreactor.netty:reactor-netty,,1574764489000,2019-11-26
org.springframework.cloud:spring-cloud-sleuth-core,2.2.8.RELEASE,io.projectreactor.netty:reactor-netty,,1619026880000,2021-04-21
org.springframework.cloud:spring-cloud-sleuth-core,2.2.2.RELEASE,io.projectreactor.netty:reactor-netty,,1583341092000,2020-03-04
org.springframework.cloud:spring-cloud-sleuth-core,2.2.3.RELEASE,io.projectreactor.netty:reactor-netty,,1590695898000,2020-05-28
org.springframework.cloud:spring-cloud-sleuth-core,2.2.7.RELEASE,io.projectreactor.netty:reactor-netty,,1613054196000,2021-02-11
org.springframework.cloud:spring-cloud-sleuth-core,2.1.5.RELEASE,io.projectreactor.netty:reactor-netty,,1572521774000,2019-10-31
org.springframework.cloud:spring-cloud-sleuth-core,2.1.6.RELEASE,io.projectreactor.netty:reactor-netty,,1574091956000,2019-11-18
org.springframework.cloud:spring-cloud-sleuth-core,2.1.7.RELEASE,io.projectreactor.netty:reactor-netty,,1580508922000,2020-01-31
org.springframework.cloud:spring-cloud-sleuth-core,2.1.3.RELEASE,io.projectreactor.netty:reactor-netty,,1568074344000,2019-09-09
org.springframework.cloud:spring-cloud-sleuth-core,2.1.4.RELEASE,io.projectreactor.netty:reactor-netty,,1569587886000,2019-09-27
org.springframework.cloud:spring-cloud-sleuth-core,2.1.0.RELEASE,io.projectreactor.netty:reactor-netty,,1548183094000,2019-01-22
org.springframework.cloud:spring-cloud-sleuth-core,2.1.2.RELEASE,io.projectreactor.netty:reactor-netty,,1561065954000,2019-06-20
org.springframework.cloud:spring-cloud-sleuth-core,2.1.1.RELEASE,io.projectreactor.netty:reactor-netty,,1551816174000,2019-03-05
org.flowable:flowable-http-common,7.0.0.M2,io.projectreactor.netty:reactor-netty,,1692365174000,2023-08-18
org.flowable:flowable-http-common,6.8.1,io.projectreactor.netty:reactor-netty,,1708584411245,2024-02-21
org.flowable:flowable-http-common,6.7.2,io.projectreactor.netty:reactor-netty,,1640700735000,2021-12-28
org.flowable:flowable-http-common,7.1.0,io.projectreactor.netty:reactor-netty,,1728298474708,2024-10-07
org.flowable:flowable-http-common,7.0.0,io.projectreactor.netty:reactor-netty,,1695281772304,2023-09-21
org.flowable:flowable-http-common,6.7.1,io.projectreactor.netty:reactor-netty,,1636715382000,2021-11-12
org.flowable:flowable-http-common,7.0.1,io.projectreactor.netty:reactor-netty,,1705493197026,2024-01-17
org.flowable:flowable-http-common,7.0.0.M1,io.projectreactor.netty:reactor-netty,,1671806499000,2022-12-23
org.flowable:flowable-http-common,6.6.0,io.projectreactor.netty:reactor-netty,,1602514500000,2020-10-12
org.flowable:flowable-http-common,6.8.0,io.projectreactor.netty:reactor-netty,,1671732460000,2022-12-22
org.flowable:flowable-http-common,6.7.0,io.projectreactor.netty:reactor-netty,,1630336635000,2021-08-30
com.codeabbot.springframework.data.aerospike:spring-data-reactive-aerospike,0.0.6,io.projectreactor.netty:reactor-netty,0.8.5.RELEASE,1552059701000,2019-03-08
com.codeabbot.springframework.data.aerospike:spring-data-reactive-aerospike,0.0.7,io.projectreactor.netty:reactor-netty,0.8.5.RELEASE,1552160466000,2019-03-09
io.opentracing.contrib:opentracing-spring-web,4.0.0,io.projectreactor.netty:reactor-netty,${version.io.projectreactor.netty-reactor-netty},1601449782000,2020-09-30
io.opentracing.contrib:opentracing-spring-web,4.1.0,io.projectreactor.netty:reactor-netty,${version.io.projectreactor.netty-reactor-netty},1602600587000,2020-10-13
io.opentracing.contrib:opentracing-spring-web,3.0.1,io.projectreactor.netty:reactor-netty,${version.io.projectreactor.netty-reactor-netty},1579679210000,2020-01-22
io.opentracing.contrib:opentracing-spring-web,2.0.0,io.projectreactor.netty:reactor-netty,${version.io.projectreactor.netty-reactor-netty},1556198838000,2019-04-25
io.opentracing.contrib:opentracing-spring-web,2.1.3,io.projectreactor.netty:reactor-netty,${version.io.projectreactor.netty-reactor-netty},1565945367000,2019-08-16
io.opentracing.contrib:opentracing-spring-web,2.1.1,io.projectreactor.netty:reactor-netty,${version.io.projectreactor.netty-reactor-netty},1560253027000,2019-06-11
io.opentracing.contrib:opentracing-spring-web,3.0.0,io.projectreactor.netty:reactor-netty,${version.io.projectreactor.netty-reactor-netty},1575105652000,2019-11-30
io.opentracing.contrib:opentracing-spring-web,1.1.1,io.projectreactor.netty:reactor-netty,${version.io.projectreactor.netty-reactor-netty},1552503263000,2019-03-13
io.opentracing.contrib:opentracing-spring-web,1.1.0,io.projectreactor.netty:reactor-netty,${version.io.projectreactor.netty-reactor-netty},1551719382000,2019-03-04
io.opentracing.contrib:opentracing-spring-web,1.1.2,io.projectreactor.netty:reactor-netty,${version.io.projectreactor.netty-reactor-netty},1555069115000,2019-04-12
io.opentracing.contrib:opentracing-spring-web,2.1.0,io.projectreactor.netty:reactor-netty,${version.io.projectreactor.netty-reactor-netty},1556876543000,2019-05-03
com.github.ljtfreitas:java-restify-spring-autoconfigure,2.1.0,io.projectreactor.netty:reactor-netty,,1559529510000,2019-06-02
com.jauntsdn.rsocket:rsocket-transport-netty,0.9.5,io.projectreactor.netty:reactor-netty,0.9.6.RELEASE,1588271018000,2020-04-30
com.jauntsdn.rsocket:rsocket-transport-netty,0.9.4,io.projectreactor.netty:reactor-netty,0.9.6.RELEASE,1586446289000,2020-04-09
com.jauntsdn.rsocket:rsocket-transport-netty,0.9.3,io.projectreactor.netty:reactor-netty,0.9.6.RELEASE,1586173694000,2020-04-06
com.jauntsdn.rsocket:rsocket-transport-netty,0.9.8,io.projectreactor.netty:reactor-netty,0.9.9.RELEASE,1595604625000,2020-07-24
com.jauntsdn.rsocket:rsocket-transport-netty,0.9.7,io.projectreactor.netty:reactor-netty,0.9.7.RELEASE,1591973908000,2020-06-12
com.jauntsdn.rsocket:rsocket-transport-netty,0.9.1,io.projectreactor.netty:reactor-netty,0.9.5.RELEASE,1584482847000,2020-03-17
com.jauntsdn.rsocket:rsocket-transport-netty,0.9.6,io.projectreactor.netty:reactor-netty,0.9.7.RELEASE,1590000293000,2020-05-20
com.jauntsdn.rsocket:rsocket-transport-netty,0.9.2,io.projectreactor.netty:reactor-netty,0.9.6.RELEASE,1586021831000,2020-04-04
org.springframework.cloud:spring-cloud-vault-config,4.1.3,io.projectreactor.netty:reactor-netty,1.1.20,1720642963000,2024-07-10
org.springframework.cloud:spring-cloud-vault-config,4.0.0,io.projectreactor.netty:reactor-netty,1.1.0,1671211468000,2022-12-16
org.springframework.cloud:spring-cloud-vault-config,4.1.2,io.projectreactor.netty:reactor-netty,1.1.19,1717081400000,2024-05-30
org.springframework.cloud:spring-cloud-vault-config,4.0.1,io.projectreactor.netty:reactor-netty,1.1.5,1680036823000,2023-03-28
org.springframework.cloud:spring-cloud-vault-config,4.1.1,io.projectreactor.netty:reactor-netty,1.1.17,1711560789000,2024-03-27
org.springframework.cloud:spring-cloud-vault-config,4.1.0,io.projectreactor.netty:reactor-netty,1.1.13,1701890522000,2023-12-06
org.springframework.cloud:spring-cloud-vault-config,3.0.5,io.projectreactor.netty:reactor-netty,1.0.13,1639598913000,2021-12-15
org.springframework.cloud:spring-cloud-vault-config,3.1.1,io.projectreactor.netty:reactor-netty,1.0.19,1653617154000,2022-05-26
org.springframework.cloud:spring-cloud-vault-config,3.1.2,io.projectreactor.netty:reactor-netty,1.0.25,1677209950000,2023-02-23
org.springframework.cloud:spring-cloud-vault-config,4.0.2,io.projectreactor.netty:reactor-netty,1.1.13,1706289087000,2024-01-26
org.springframework.cloud:spring-cloud-vault-config,3.1.4,io.projectreactor.netty:reactor-netty,1.0.32,1702950506000,2023-12-18
org.springframework.cloud:spring-cloud-vault-config,3.1.3,io.projectreactor.netty:reactor-netty,1.0.25,1682616671000,2023-04-27
org.springframework.cloud:spring-cloud-vault-config,3.1.0,io.projectreactor.netty:reactor-netty,1.0.13,1638398906000,2021-12-01
org.springframework.cloud:spring-cloud-vault-config,2.2.6.RELEASE,io.projectreactor.netty:reactor-netty,0.9.10.RELEASE,1604922751000,2020-11-09
org.springframework.cloud:spring-cloud-vault-config,3.0.0,io.projectreactor.netty:reactor-netty,1.0.2,1608630857000,2020-12-22
org.springframework.cloud:spring-cloud-vault-config,3.0.4,io.projectreactor.netty:reactor-netty,1.0.10,1632271357000,2021-09-21
org.springframework.cloud:spring-cloud-vault-config,3.0.3,io.projectreactor.netty:reactor-netty,1.0.7,1622193001000,2021-05-28
org.springframework.cloud:spring-cloud-vault-config,2.2.7.RELEASE,io.projectreactor.netty:reactor-netty,0.9.16.RELEASE,1613056615000,2021-02-11
org.springframework.cloud:spring-cloud-vault-config,3.0.1,io.projectreactor.netty:reactor-netty,1.0.3,1611786299000,2021-01-27
org.springframework.cloud:spring-cloud-vault-config,3.0.2,io.projectreactor.netty:reactor-netty,1.0.4,1616022850000,2021-03-17
com.vlkan:reactor-pubsub,0.2.0,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1579166495000,2020-01-16
com.vlkan:reactor-pubsub,0.1.2,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1573818306000,2019-11-15
com.vlkan:reactor-pubsub,0.1.0,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1570020049000,2019-10-02
com.vlkan:reactor-pubsub,0.1.1,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1573551127000,2019-11-12
com.vlkan:reactor-pubsub,0.2.2,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1613573299000,2021-02-17
com.vlkan:reactor-pubsub,0.2.1,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1583842010000,2020-03-10
ru.sokomishalov.skraper:skrapers,0.9.1,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1653574698000,2022-05-26
ru.sokomishalov.skraper:skrapers,0.8.2,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1640100647000,2021-12-21
ru.sokomishalov.skraper:skrapers,0.10.0,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1661523503000,2022-08-26
ru.sokomishalov.skraper:skrapers,0.12.1,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1692629291000,2023-08-21
ru.sokomishalov.skraper:skrapers,0.8.4,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1645173346000,2022-02-18
ru.sokomishalov.skraper:skrapers,0.9.0,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1650022440000,2022-04-15
ru.sokomishalov.skraper:skrapers,0.8.3,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1644232215000,2022-02-07
ru.sokomishalov.skraper:skrapers,0.9.2,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1655058532000,2022-06-12
ru.sokomishalov.skraper:skrapers,0.12.0,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1689534118000,2023-07-16
ru.sokomishalov.skraper:skrapers,0.11.0,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1662542151000,2022-09-07
ru.sokomishalov.skraper:skrapers,0.11.1,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1678018696000,2023-03-05
ru.sokomishalov.skraper:skrapers,0.13.0,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1702655056553,2023-12-15
ru.sokomishalov.skraper:skrapers,0.8.1,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1637758681000,2021-11-24
ru.sokomishalov.skraper:skrapers,0.7.0,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1614619792000,2021-03-01
ru.sokomishalov.skraper:skrapers,0.8.0,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1627070572000,2021-07-23
io.opns.otl:otl-integ,0.2.16-alpha,io.projectreactor.netty:reactor-netty,0.9.6.RELEASE,1586461982000,2020-04-09
com.expediagroup.molten:molten-http-client,1.1.2,io.projectreactor.netty:reactor-netty,,1616236184000,2021-03-20
com.expediagroup.molten:molten-http-client,1.0.0,io.projectreactor.netty:reactor-netty,,1608558405000,2020-12-21
com.expediagroup.molten:molten-http-client,1.2.0,io.projectreactor.netty:reactor-netty,,1619865631000,2021-05-01
com.expediagroup.molten:molten-http-client,1.1.0,io.projectreactor.netty:reactor-netty,,1613144330000,2021-02-12
com.expediagroup.molten:molten-http-client,1.1.1,io.projectreactor.netty:reactor-netty,,1613671254000,2021-02-18
com.expediagroup.molten:molten-http-client,1.2.1,io.projectreactor.netty:reactor-netty,,1620202053000,2021-05-05
com.expediagroup.molten:molten-http-client,1.2.2,io.projectreactor.netty:reactor-netty,,1621244425000,2021-05-17
com.expediagroup.molten:molten-http-client,1.2.3,io.projectreactor.netty:reactor-netty,,1630622396000,2021-09-02
com.expediagroup.molten:molten-http-client,1.1.3,io.projectreactor.netty:reactor-netty,,1618402681000,2021-04-14
com.expediagroup.molten:molten-http-client,1.0.0-beta.2,io.projectreactor.netty:reactor-netty,,1608296510000,2020-12-18
io.xiaper:xiaper-spring-boot-router-rabbitmq,2.1.5.RELEASE,io.projectreactor.netty:reactor-netty,0.8.4.RELEASE,1555330414000,2019-04-15
io.xiaper:xiaper-spring-boot-router-rabbitmq,2.1.6.RELEASE,io.projectreactor.netty:reactor-netty,0.8.4.RELEASE,1558002812000,2019-05-16
io.xiaper:xiaper-spring-boot-router-rabbitmq,2.1.4.RELEASE,io.projectreactor.netty:reactor-netty,0.8.4.RELEASE,1551962328000,2019-03-07
com.github.ljtfreitas:java-restify-spring-reactive,2.1.0,io.projectreactor.netty:reactor-netty,${reactor.netty.version},1559529229000,2019-06-02
org.apache.camel:camel-stitch,4.7.0,io.projectreactor.netty:reactor-netty,1.1.20,1720523098000,2024-07-09
org.apache.camel:camel-stitch,4.5.0,io.projectreactor.netty:reactor-netty,1.1.17,1711205788000,2024-03-23
org.apache.camel:camel-stitch,3.22.2,io.projectreactor.netty:reactor-netty,1.1.11,1714419904000,2024-04-29
org.apache.camel:camel-stitch,4.0.6,io.projectreactor.netty:reactor-netty,1.1.19,1722955216000,2024-08-06
org.apache.camel:camel-stitch,3.21.5,io.projectreactor.netty:reactor-netty,1.1.11,1718306937000,2024-06-13
org.apache.camel:camel-stitch,4.8.1,io.projectreactor.netty:reactor-netty,1.1.22,1729421687000,2024-10-20
org.apache.camel:camel-stitch,4.4.4,io.projectreactor.netty:reactor-netty,1.1.20,1729076891000,2024-10-16
org.apache.camel:camel-stitch,4.0.5,io.projectreactor.netty:reactor-netty,1.1.18,1713784507000,2024-04-22
org.apache.camel:camel-stitch,4.8.0,io.projectreactor.netty:reactor-netty,1.1.22,1725979360000,2024-09-10
org.apache.camel:camel-stitch,4.4.2,io.projectreactor.netty:reactor-netty,1.1.18,1713696775000,2024-04-21
org.apache.camel:camel-stitch,4.4.3,io.projectreactor.netty:reactor-netty,1.1.20,1719132076000,2024-06-23
org.apache.camel:camel-stitch,4.6.0,io.projectreactor.netty:reactor-netty,1.1.18,1714938788000,2024-05-05
org.apache.camel:camel-stitch,3.21.4,io.projectreactor.netty:reactor-netty,1.1.11,1706115843000,2024-01-24
org.apache.camel:camel-stitch,4.0.4,io.projectreactor.netty:reactor-netty,1.1.14,1706375227000,2024-01-27
org.apache.camel:camel-stitch,4.4.0,io.projectreactor.netty:reactor-netty,1.1.15,1707742074000,2024-02-12
org.apache.camel:camel-stitch,3.21.3,io.projectreactor.netty:reactor-netty,1.1.11,1702135029000,2023-12-09
org.apache.camel:camel-stitch,3.22.0,io.projectreactor.netty:reactor-netty,1.1.11,1703000953000,2023-12-19
org.apache.camel:camel-stitch,4.3.0,io.projectreactor.netty:reactor-netty,1.1.13,1702320407000,2023-12-11
org.apache.camel:camel-stitch,3.22.1,io.projectreactor.netty:reactor-netty,1.1.11,1706212191000,2024-01-25
org.apache.camel:camel-stitch,4.4.1,io.projectreactor.netty:reactor-netty,1.1.16,1710012476000,2024-03-09
org.bremersee:common-xml-spring-webflux,3.0.1,io.projectreactor.netty:reactor-netty,,1719857044562,2024-07-01
org.bremersee:common-xml-spring-webflux,3.1.0,io.projectreactor.netty:reactor-netty,,1720984408521,2024-07-14
com.playtika.reactivefeign:feign-reactor-spring-configuration-cloud2-test,4.0.2,io.projectreactor.netty:reactor-netty,,1698958865430,2023-11-02
com.playtika.reactivefeign:feign-reactor-spring-configuration-cloud2-test,4.1.1,io.projectreactor.netty:reactor-netty,,1725437811334,2024-09-04
com.playtika.reactivefeign:feign-reactor-spring-configuration-cloud2-test,4.2.1,io.projectreactor.netty:reactor-netty,,1725467040780,2024-09-04
com.playtika.reactivefeign:feign-reactor-spring-configuration-cloud2-test,4.1.0,io.projectreactor.netty:reactor-netty,,1725435096036,2024-09-04
com.playtika.reactivefeign:feign-reactor-spring-configuration-cloud2-test,3.3.0,io.projectreactor.netty:reactor-netty,,1681552573000,2023-04-15
com.playtika.reactivefeign:feign-reactor-spring-configuration-cloud2-test,4.0.0,io.projectreactor.netty:reactor-netty,,1682437945000,2023-04-25
com.playtika.reactivefeign:feign-reactor-spring-configuration-cloud2-test,4.0.3,io.projectreactor.netty:reactor-netty,,1699992397188,2023-11-14
com.playtika.reactivefeign:feign-reactor-spring-configuration-cloud2-test,3.2.6,io.projectreactor.netty:reactor-netty,,1662490983000,2022-09-06
com.playtika.reactivefeign:feign-reactor-spring-configuration-cloud2-test,3.2.11,io.projectreactor.netty:reactor-netty,,1681549718000,2023-04-15
com.playtika.reactivefeign:feign-reactor-spring-configuration-cloud2-test,4.1.2,io.projectreactor.netty:reactor-netty,,1725439800960,2024-09-04
com.playtika.reactivefeign:feign-reactor-spring-configuration-cloud2-test,4.2.0,io.projectreactor.netty:reactor-netty,,1725464969605,2024-09-04
com.playtika.reactivefeign:feign-reactor-spring-configuration-cloud2-test,3.2.10,io.projectreactor.netty:reactor-netty,,1681490170000,2023-04-14
com.playtika.reactivefeign:feign-reactor-spring-configuration-cloud2-test,3.2.4,io.projectreactor.netty:reactor-netty,,1659716720000,2022-08-05
com.playtika.reactivefeign:feign-reactor-spring-configuration-cloud2-test,3.2.1,io.projectreactor.netty:reactor-netty,,1648550345000,2022-03-29
com.playtika.reactivefeign:feign-reactor-spring-configuration-cloud2-test,3.1.8,io.projectreactor.netty:reactor-netty,,1646988861000,2022-03-11
com.playtika.reactivefeign:feign-reactor-spring-configuration-cloud2-test,3.2.5,io.projectreactor.netty:reactor-netty,,1660247217000,2022-08-11
com.playtika.reactivefeign:feign-reactor-spring-configuration-cloud2-test,3.1.6,io.projectreactor.netty:reactor-netty,,1646213179000,2022-03-02
com.playtika.reactivefeign:feign-reactor-spring-configuration-cloud2-test,3.1.7,io.projectreactor.netty:reactor-netty,,1646926148000,2022-03-10
com.playtika.reactivefeign:feign-reactor-spring-configuration-cloud2-test,3.2.3,io.projectreactor.netty:reactor-netty,,1655394484000,2022-06-16
com.playtika.reactivefeign:feign-reactor-spring-configuration-cloud2-test,3.2.0,io.projectreactor.netty:reactor-netty,,1647010372000,2022-03-11
com.alipay.sofa:sofa-ark-springboot-starter,3.1.8,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1731039853763,2024-11-07
com.alipay.sofa:sofa-ark-springboot-starter,2.2.15,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1730709442234,2024-11-04
com.alipay.sofa:sofa-ark-springboot-starter,2.2.14,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1726209201789,2024-09-13
com.alipay.sofa:sofa-ark-springboot-starter,2.2.13,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1723435827737,2024-08-11
com.alipay.sofa:sofa-ark-springboot-starter,2.2.11,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1716798804748,2024-05-27
com.alipay.sofa:sofa-ark-springboot-starter,3.1.7,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1726211304970,2024-09-13
com.alipay.sofa:sofa-ark-springboot-starter,3.0.7,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1720923118139,2024-07-13
com.alipay.sofa:sofa-ark-springboot-starter,2.2.12,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1720923069061,2024-07-13
com.alipay.sofa:sofa-ark-springboot-starter,3.1.6,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1723436587248,2024-08-11
com.alipay.sofa:sofa-ark-springboot-starter,3.0.6,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1717561221402,2024-06-04
com.alipay.sofa:sofa-ark-springboot-starter,3.1.4,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1717561333464,2024-06-04
com.alipay.sofa:sofa-ark-springboot-starter,3.1.5,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1720923164515,2024-07-13
com.alipay.sofa:sofa-ark-springboot-starter,3.0.5,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1714982571971,2024-05-06
com.alipay.sofa:sofa-ark-springboot-starter,2.2.10,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1714481616969,2024-04-30
com.alipay.sofa:sofa-ark-springboot-starter,3.0.3,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1710749314999,2024-03-18
com.alipay.sofa:sofa-ark-springboot-starter,3.1.1,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1710750952670,2024-03-18
com.alipay.sofa:sofa-ark-springboot-starter,3.1.2,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1712489807417,2024-04-07
com.alipay.sofa:sofa-ark-springboot-starter,2.2.9,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1712489133268,2024-04-07
com.alipay.sofa:sofa-ark-springboot-starter,3.1.3,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1714982668761,2024-05-06
com.alipay.sofa:sofa-ark-springboot-starter,3.0.4,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1712489887706,2024-04-07
io.scalecube:rsocket-services-transport,2.2.2,io.projectreactor.netty:reactor-netty,,1540580954000,2018-10-26
io.scalecube:rsocket-services-transport,2.1.43,io.projectreactor.netty:reactor-netty,,1540295742000,2018-10-23
io.scalecube:rsocket-services-transport,2.2.1,io.projectreactor.netty:reactor-netty,,1540546031000,2018-10-26
io.scalecube:rsocket-services-transport,2.1.41,io.projectreactor.netty:reactor-netty,,1539705696000,2018-10-16
io.scalecube:rsocket-services-transport,2.2.4,io.projectreactor.netty:reactor-netty,,1540806137000,2018-10-29
io.scalecube:rsocket-services-transport,2.2.0,io.projectreactor.netty:reactor-netty,,1540392605000,2018-10-24
io.scalecube:rsocket-services-transport,2.2.5,io.projectreactor.netty:reactor-netty,,1541254184000,2018-11-03
io.scalecube:rsocket-services-transport,2.2.3,io.projectreactor.netty:reactor-netty,,1540769387000,2018-10-28
io.github.fomin.oas-gen:oas-gen-java-reactor-netty-runtime,0.2.2,io.projectreactor.netty:reactor-netty,1.0.17,1648662861000,2022-03-30
io.github.fomin.oas-gen:oas-gen-java-reactor-netty-runtime,0.1.13,io.projectreactor.netty:reactor-netty,1.0.10,1632673251000,2021-09-26
io.github.fomin.oas-gen:oas-gen-java-reactor-netty-runtime,0.2.0,io.projectreactor.netty:reactor-netty,1.0.13,1637780966000,2021-11-24
io.github.fomin.oas-gen:oas-gen-java-reactor-netty-runtime,0.2.1,io.projectreactor.netty:reactor-netty,1.0.17,1648650850000,2022-03-30
io.github.fomin.oas-gen:oas-gen-java-reactor-netty-runtime,0.1.10,io.projectreactor.netty:reactor-netty,1.0.8,1625145835000,2021-07-01
io.github.fomin.oas-gen:oas-gen-java-reactor-netty-runtime,0.1.5,io.projectreactor.netty:reactor-netty,1.0.7,1624286188000,2021-06-21
io.github.fomin.oas-gen:oas-gen-java-reactor-netty-runtime,0.1.9,io.projectreactor.netty:reactor-netty,1.0.8,1625073077000,2021-06-30
io.github.fomin.oas-gen:oas-gen-java-reactor-netty-runtime,0.1.12,io.projectreactor.netty:reactor-netty,1.0.9,1628090935000,2021-08-04
io.github.fomin.oas-gen:oas-gen-java-reactor-netty-runtime,0.1.11,io.projectreactor.netty:reactor-netty,1.0.9,1626634578000,2021-07-18
io.github.fomin.oas-gen:oas-gen-java-reactor-netty-runtime,0.1.7,io.projectreactor.netty:reactor-netty,1.0.7,1624472226000,2021-06-23
io.github.fomin.oas-gen:oas-gen-java-reactor-netty-runtime,0.1.8,io.projectreactor.netty:reactor-netty,1.0.7,1624556874000,2021-06-24
io.github.fomin.oas-gen:oas-gen-java-reactor-netty-runtime,0.1.6,io.projectreactor.netty:reactor-netty,1.0.7,1624301126000,2021-06-21
io.github.fomin.oas-gen:oas-gen-java-reactor-netty-runtime,0.1.4,io.projectreactor.netty:reactor-netty,1.0.7,1623995025000,2021-06-17
io.github.fomin.oas-gen:oas-gen-java-reactor-netty-runtime,0.1.1,io.projectreactor.netty:reactor-netty,1.0.7,1623693896000,2021-06-14
io.github.fomin.oas-gen:oas-gen-java-reactor-netty-runtime,0.1.2,io.projectreactor.netty:reactor-netty,1.0.7,1623854437000,2021-06-16
io.github.fomin.oas-gen:oas-gen-java-reactor-netty-runtime,0.1.3,io.projectreactor.netty:reactor-netty,1.0.7,1623932282000,2021-06-17
io.github.fomin.oas-gen:oas-gen-java-reactor-netty-runtime,0.1.0,io.projectreactor.netty:reactor-netty,1.0.7,1623007576000,2021-06-06
io.github.fomin.oas-gen:oas-gen-java-reactor-netty-runtime,0.0.41,io.projectreactor.netty:reactor-netty,1.0.4,1618130790000,2021-04-11
io.github.fomin.oas-gen:oas-gen-java-reactor-netty-runtime,0.0.42,io.projectreactor.netty:reactor-netty,1.0.4,1621941176000,2021-05-25
