patched_release_id,full_name,cve_id,severity,cve_patched,cve_publish_date,patched_version_date,issues_new_acc,issues_closed_acc,issue_comments_acc,code_change_lines_add_acc,code_change_lines_remove_acc,code_change_lines_sum_acc,change_requests_acc,change_requests_accepted_acc,change_requests_reviews_acc,bus_factor_acc,inactive_contributors_acc,activity_acc,new_contributors_acc,attention_acc,stars_acc,technical_fork_acc,participants_acc,openrank_acc,cve
org.springframework.integration:spring-integration-zip:1.0.1.RELEASE,spring-projects/spring-integration-extensions,CVE-2018-1261,MODERATE,True,2018-10-18T18:05:46Z,2018-05-03,23.0,24.0,245.0,80334.0,8080.0,72254.0,33.0,7.0,370.0,53.0,26.0,184.27999999999992,3.0,351.0,111.0,120.0,84.0,26.19,1
org.springframework.integration:spring-integration-zip:1.0.4.RELEASE,spring-projects/spring-integration-extensions,CVE-2021-22114,MODERATE,True,2022-03-18T17:40:44Z,2021-02-26,40.0,41.0,350.0,94788.0,11725.0,83063.0,62.0,28.0,428.0,91.0,170.0,291.03999999999996,10.0,542.0,180.0,181.0,143.0,45.59000000000001,1
org.springframework.integration:spring-integration-zip:1.0.2.RELEASE,spring-projects/spring-integration-extensions,CVE-2018-1263,MODERATE,True,2022-05-13T01:07:04Z,2018-05-10,23.0,24.0,245.0,80334.0,8080.0,72254.0,33.0,7.0,370.0,53.0,26.0,184.27999999999992,3.0,351.0,111.0,120.0,84.0,26.19,1
nl.basjes.parse.useragent:yauaa-snowflake:7.9.0,nielsbasjes/yauaa,CVE-2022-23496,HIGH,True,2022-12-08T15:52:54Z,2022-12-05,307.0,305.0,1296.0,104952.0,24261.0,80691.0,478.0,435.0,16.0,215.0,345.0,838.0600000000002,9.0,953.0,670.0,139.0,325.0,263.65999999999997,1
nl.basjes.parse.useragent:yauaa-drill:7.9.0,nielsbasjes/yauaa,CVE-2022-23496,HIGH,True,2022-12-08T15:52:54Z,2022-12-05,307.0,305.0,1296.0,104952.0,24261.0,80691.0,478.0,435.0,16.0,215.0,345.0,838.0600000000002,9.0,953.0,670.0,139.0,325.0,263.65999999999997,1
nl.basjes.parse.useragent:yauaa-elasticsearch-8:7.9.0,nielsbasjes/yauaa,CVE-2022-23496,HIGH,True,2022-12-08T15:52:54Z,2022-12-05,307.0,305.0,1296.0,104952.0,24261.0,80691.0,478.0,435.0,16.0,215.0,345.0,838.0600000000002,9.0,953.0,670.0,139.0,325.0,263.65999999999997,1
nl.basjes.parse.useragent:yauaa-logparser:7.9.0,nielsbasjes/yauaa,CVE-2022-23496,HIGH,True,2022-12-08T15:52:54Z,2022-12-05,307.0,305.0,1296.0,104952.0,24261.0,80691.0,478.0,435.0,16.0,215.0,345.0,838.0600000000002,9.0,953.0,670.0,139.0,325.0,263.65999999999997,1
nl.basjes.parse.useragent:yauaa:7.9.0,nielsbasjes/yauaa,CVE-2022-23496,HIGH,True,2022-12-08T15:52:54Z,2022-12-05,307.0,305.0,1296.0,104952.0,24261.0,80691.0,478.0,435.0,16.0,215.0,345.0,838.0600000000002,9.0,953.0,670.0,139.0,325.0,263.65999999999997,1
nl.basjes.parse.useragent:yauaa-trino:7.9.0,nielsbasjes/yauaa,CVE-2022-23496,HIGH,True,2022-12-08T15:52:54Z,2022-12-05,307.0,305.0,1296.0,104952.0,24261.0,80691.0,478.0,435.0,16.0,215.0,345.0,838.0600000000002,9.0,953.0,670.0,139.0,325.0,263.65999999999997,1
nl.basjes.parse.useragent:yauaa-elasticsearch:7.9.0,nielsbasjes/yauaa,CVE-2022-23496,HIGH,True,2022-12-08T15:52:54Z,2022-12-05,307.0,305.0,1296.0,104952.0,24261.0,80691.0,478.0,435.0,16.0,215.0,345.0,838.0600000000002,9.0,953.0,670.0,139.0,325.0,263.65999999999997,1
nl.basjes.parse.useragent:yauaa-hive:7.9.0,nielsbasjes/yauaa,CVE-2022-23496,HIGH,True,2022-12-08T15:52:54Z,2022-12-05,307.0,305.0,1296.0,104952.0,24261.0,80691.0,478.0,435.0,16.0,215.0,345.0,838.0600000000002,9.0,953.0,670.0,139.0,325.0,263.65999999999997,1
nl.basjes.parse.useragent:yauaa-beam:7.9.0,nielsbasjes/yauaa,CVE-2022-23496,HIGH,True,2022-12-08T15:52:54Z,2022-12-05,307.0,305.0,1296.0,104952.0,24261.0,80691.0,478.0,435.0,16.0,215.0,345.0,838.0600000000002,9.0,953.0,670.0,139.0,325.0,263.65999999999997,1
nl.basjes.parse.useragent:yauaa-flink:7.9.0,nielsbasjes/yauaa,CVE-2022-23496,HIGH,True,2022-12-08T15:52:54Z,2022-12-05,307.0,305.0,1296.0,104952.0,24261.0,80691.0,478.0,435.0,16.0,215.0,345.0,838.0600000000002,9.0,953.0,670.0,139.0,325.0,263.65999999999997,1
nl.basjes.parse.useragent:yauaa-flink-table:7.9.0,nielsbasjes/yauaa,CVE-2022-23496,HIGH,True,2022-12-08T15:52:54Z,2022-12-05,307.0,305.0,1296.0,104952.0,24261.0,80691.0,478.0,435.0,16.0,215.0,345.0,838.0600000000002,9.0,953.0,670.0,139.0,325.0,263.65999999999997,1
nl.basjes.parse.useragent:yauaa-beam-sql:7.9.0,nielsbasjes/yauaa,CVE-2022-23496,HIGH,True,2022-12-08T15:52:54Z,2022-12-05,307.0,305.0,1296.0,104952.0,24261.0,80691.0,478.0,435.0,16.0,215.0,345.0,838.0600000000002,9.0,953.0,670.0,139.0,325.0,263.65999999999997,1
org.webjars.npm:vuetify:1.5.18,vuetifyjs/vuetify,CVE-2022-25873,MODERATE,True,2022-09-19T00:00:28Z,2019-09-08,6643.0,5775.0,25204.0,2383479.0,1778166.0,605313.0,2375.0,1757.0,1832.0,5775.0,2577.0,14052.52,336.0,29908.0,22706.0,3601.0,8295.0,4092.84,1
org.webjars.npm:jquery:3.5.0,jquery/jquery,BIT-drupal-2020-11022,MODERATE,True,2020-04-29T22:18:55Z,2020-04-12,1860.0,1853.0,11578.0,1675358.0,908181.0,767177.0,879.0,247.0,2807.0,2142.0,537.0,5728.990000000001,30.0,69967.0,31149.0,19409.0,3154.0,1237.19,1
org.webjars.npm:jquery:3.4.0,jquery/jquery,CVE-2019-11358,MODERATE,True,2019-04-26T16:29:11Z,2019-04-10,1672.0,1673.0,10638.0,1560164.0,761247.0,798917.0,748.0,154.0,2601.0,1879.0,289.0,5143.1900000000005,23.0,61784.0,27810.0,16987.0,2824.0,1103.38,1
org.webjars.npm:jquery:3.5.0,jquery/jquery,BIT-drupal-2020-11023,MODERATE,True,2020-04-29T22:19:14Z,2020-04-12,1860.0,1853.0,11578.0,1675358.0,908181.0,767177.0,879.0,247.0,2807.0,2142.0,537.0,5728.990000000001,30.0,69967.0,31149.0,19409.0,3154.0,1237.19,1
org.webjars.npm:jquery:1.12.2,jquery/jquery,CVE-2015-9251,MODERATE,True,2018-01-22T13:32:06Z,2016-03-17,734.0,762.0,5619.0,496925.0,175343.0,321582.0,345.0,27.0,1506.0,710.0,4.0,2195.2800000000007,4.0,16954.0,8212.0,4371.0,1129.0,414.17,1
com.fasterxml.jackson.core:jackson-databind:2.10.0.pr1,FasterXML/jackson-databind,CVE-2020-10650,HIGH,True,2022-07-15T19:41:47Z,2019-07-18,1482.0,1216.0,6950.0,128635.0,120459.0,8176.0,264.0,142.0,98.0,1588.0,2936.0,3563.91,116.0,3698.0,1862.0,918.0,2252.0,879.61,1
com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1,FasterXML/jackson-databind,CVE-2019-14439,HIGH,True,2019-08-01T19:18:06Z,2015-11-26,314.0,282.0,1429.0,8116.0,1134.0,6982.0,62.0,34.0,7.0,300.0,38.0,708.39,28.0,680.0,342.0,169.0,421.0,135.74,1
com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1,FasterXML/jackson-databind,CVE-2020-36189,HIGH,True,2021-12-09T19:16:59Z,2015-11-26,314.0,282.0,1429.0,8116.0,1134.0,6982.0,62.0,34.0,7.0,300.0,38.0,708.39,28.0,680.0,342.0,169.0,421.0,135.74,1
com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1,FasterXML/jackson-databind,CVE-2018-7489,CRITICAL,True,2018-10-16T17:45:18Z,2015-11-26,314.0,282.0,1429.0,8116.0,1134.0,6982.0,62.0,34.0,7.0,300.0,38.0,708.39,28.0,680.0,342.0,169.0,421.0,135.74,1
com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1,FasterXML/jackson-databind,CVE-2019-16335,CRITICAL,True,2019-09-23T18:33:45Z,2015-11-26,314.0,282.0,1429.0,8116.0,1134.0,6982.0,62.0,34.0,7.0,300.0,38.0,708.39,28.0,680.0,342.0,169.0,421.0,135.74,1
com.fasterxml.jackson.core:jackson-databind:2.8.0.rc1,FasterXML/jackson-databind,CVE-2018-5968,HIGH,True,2020-06-30T20:40:50Z,2016-06-06,534.0,488.0,2443.0,16863.0,4307.0,12556.0,106.0,59.0,23.0,507.0,207.0,1201.67,47.0,1090.0,550.0,270.0,710.0,252.7,1
com.fasterxml.jackson.core:jackson-databind:2.8.0.rc1,FasterXML/jackson-databind,CVE-2017-17485,CRITICAL,True,2018-10-18T17:42:48Z,2016-06-06,534.0,488.0,2443.0,16863.0,4307.0,12556.0,106.0,59.0,23.0,507.0,207.0,1201.67,47.0,1090.0,550.0,270.0,710.0,252.7,1
com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1,FasterXML/jackson-databind,CVE-2019-16943,CRITICAL,True,2019-11-13T00:32:27Z,2015-11-26,314.0,282.0,1429.0,8116.0,1134.0,6982.0,62.0,34.0,7.0,300.0,38.0,708.39,28.0,680.0,342.0,169.0,421.0,135.74,1
com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1,FasterXML/jackson-databind,CVE-2019-14892,HIGH,True,2020-05-15T18:58:58Z,2015-11-26,314.0,282.0,1429.0,8116.0,1134.0,6982.0,62.0,34.0,7.0,300.0,38.0,708.39,28.0,680.0,342.0,169.0,421.0,135.74,1
com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1,FasterXML/jackson-databind,CVE-2019-14540,CRITICAL,True,2019-09-23T18:33:25Z,2015-11-26,314.0,282.0,1429.0,8116.0,1134.0,6982.0,62.0,34.0,7.0,300.0,38.0,708.39,28.0,680.0,342.0,169.0,421.0,135.74,1
com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1,FasterXML/jackson-databind,CVE-2017-7525,CRITICAL,True,2018-10-16T17:21:35Z,2015-11-26,314.0,282.0,1429.0,8116.0,1134.0,6982.0,62.0,34.0,7.0,300.0,38.0,708.39,28.0,680.0,342.0,169.0,421.0,135.74,1
com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1,FasterXML/jackson-databind,CVE-2019-17531,CRITICAL,True,2019-11-13T00:32:38Z,2015-11-26,314.0,282.0,1429.0,8116.0,1134.0,6982.0,62.0,34.0,7.0,300.0,38.0,708.39,28.0,680.0,342.0,169.0,421.0,135.74,1
com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1,FasterXML/jackson-databind,CVE-2021-20190,HIGH,True,2021-01-20T21:20:15Z,2015-11-26,314.0,282.0,1429.0,8116.0,1134.0,6982.0,62.0,34.0,7.0,300.0,38.0,708.39,28.0,680.0,342.0,169.0,421.0,135.74,1
com.fasterxml.jackson.core:jackson-databind:2.13.0-rc1,FasterXML/jackson-databind,CGA-9vjr-qmvr-wg48,HIGH,True,2022-10-03T00:00:31Z,2021-07-13,2157.0,1887.0,10390.0,198423.0,155086.0,43337.0,413.0,247.0,232.0,2282.0,6093.0,5226.949999999999,183.0,5328.0,2710.0,1309.0,3277.0,1330.9,1
com.fasterxml.jackson.core:jackson-databind:2.13.0-rc1,FasterXML/jackson-databind,CGA-mh4f-39hj-cv5p,HIGH,True,2022-03-12T00:00:36Z,2021-07-13,2157.0,1887.0,10390.0,198423.0,155086.0,43337.0,413.0,247.0,232.0,2282.0,6093.0,5226.949999999999,183.0,5328.0,2710.0,1309.0,3277.0,1330.9,1
com.fasterxml.jackson.core:jackson-databind:2.8.0.rc1,FasterXML/jackson-databind,CVE-2018-12022,HIGH,True,2019-03-25T18:03:09Z,2016-06-06,534.0,488.0,2443.0,16863.0,4307.0,12556.0,106.0,59.0,23.0,507.0,207.0,1201.67,47.0,1090.0,550.0,270.0,710.0,252.7,1
com.fasterxml.jackson.core:jackson-databind:2.10.0.pr1,FasterXML/jackson-databind,CVE-2019-17267,CRITICAL,True,2020-06-15T18:44:48Z,2019-07-18,1482.0,1216.0,6950.0,128635.0,120459.0,8176.0,264.0,142.0,98.0,1588.0,2936.0,3563.91,116.0,3698.0,1862.0,918.0,2252.0,879.61,1
com.fasterxml.jackson.core:jackson-databind:2.10.0.pr1,FasterXML/jackson-databind,CVE-2020-36184,HIGH,True,2021-12-09T19:16:26Z,2019-07-18,1482.0,1216.0,6950.0,128635.0,120459.0,8176.0,264.0,142.0,98.0,1588.0,2936.0,3563.91,116.0,3698.0,1862.0,918.0,2252.0,879.61,1
com.fasterxml.jackson.core:jackson-databind:2.8.0.rc1,FasterXML/jackson-databind,CVE-2019-14379,CRITICAL,True,2019-08-01T19:18:00Z,2016-06-06,534.0,488.0,2443.0,16863.0,4307.0,12556.0,106.0,59.0,23.0,507.0,207.0,1201.67,47.0,1090.0,550.0,270.0,710.0,252.7,1
com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1,FasterXML/jackson-databind,CVE-2018-19362,CRITICAL,True,2019-01-04T19:07:03Z,2015-11-26,314.0,282.0,1429.0,8116.0,1134.0,6982.0,62.0,34.0,7.0,300.0,38.0,708.39,28.0,680.0,342.0,169.0,421.0,135.74,1
com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1,FasterXML/jackson-databind,CVE-2020-36181,HIGH,True,2021-12-09T19:16:10Z,2015-11-26,314.0,282.0,1429.0,8116.0,1134.0,6982.0,62.0,34.0,7.0,300.0,38.0,708.39,28.0,680.0,342.0,169.0,421.0,135.74,1
com.fasterxml.jackson.core:jackson-databind:2.10.0.pr1,FasterXML/jackson-databind,CVE-2020-35490,HIGH,True,2021-12-09T19:15:00Z,2019-07-18,1482.0,1216.0,6950.0,128635.0,120459.0,8176.0,264.0,142.0,98.0,1588.0,2936.0,3563.91,116.0,3698.0,1862.0,918.0,2252.0,879.61,1
com.fasterxml.jackson.core:jackson-databind:2.8.0.rc1,FasterXML/jackson-databind,CVE-2020-9547,CRITICAL,True,2020-05-15T18:59:10Z,2016-06-06,534.0,488.0,2443.0,16863.0,4307.0,12556.0,106.0,59.0,23.0,507.0,207.0,1201.67,47.0,1090.0,550.0,270.0,710.0,252.7,1
com.fasterxml.jackson.core:jackson-databind:2.10.0.pr1,FasterXML/jackson-databind,CVE-2020-35728,HIGH,True,2021-12-09T19:15:24Z,2019-07-18,1482.0,1216.0,6950.0,128635.0,120459.0,8176.0,264.0,142.0,98.0,1588.0,2936.0,3563.91,116.0,3698.0,1862.0,918.0,2252.0,879.61,1
com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1,FasterXML/jackson-databind,CVE-2019-20330,CRITICAL,True,2020-03-04T20:52:11Z,2015-11-26,314.0,282.0,1429.0,8116.0,1134.0,6982.0,62.0,34.0,7.0,300.0,38.0,708.39,28.0,680.0,342.0,169.0,421.0,135.74,1
com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1,FasterXML/jackson-databind,CVE-2019-12814,MODERATE,True,2019-07-17T15:26:12Z,2015-11-26,314.0,282.0,1429.0,8116.0,1134.0,6982.0,62.0,34.0,7.0,300.0,38.0,708.39,28.0,680.0,342.0,169.0,421.0,135.74,1
com.fasterxml.jackson.core:jackson-databind:2.10.0.pr1,FasterXML/jackson-databind,CVE-2020-24616,HIGH,True,2021-12-09T19:14:51Z,2019-07-18,1482.0,1216.0,6950.0,128635.0,120459.0,8176.0,264.0,142.0,98.0,1588.0,2936.0,3563.91,116.0,3698.0,1862.0,918.0,2252.0,879.61,1
com.fasterxml.jackson.core:jackson-databind:2.10.0.pr1,FasterXML/jackson-databind,CVE-2020-35491,HIGH,True,2021-12-09T19:15:11Z,2019-07-18,1482.0,1216.0,6950.0,128635.0,120459.0,8176.0,264.0,142.0,98.0,1588.0,2936.0,3563.91,116.0,3698.0,1862.0,918.0,2252.0,879.61,1
com.fasterxml.jackson.core:jackson-databind:2.10.0.pr1,FasterXML/jackson-databind,CVE-2020-36186,HIGH,True,2021-11-19T20:13:06Z,2019-07-18,1482.0,1216.0,6950.0,128635.0,120459.0,8176.0,264.0,142.0,98.0,1588.0,2936.0,3563.91,116.0,3698.0,1862.0,918.0,2252.0,879.61,1
com.fasterxml.jackson.core:jackson-databind:2.8.0.rc1,FasterXML/jackson-databind,CVE-2018-14719,CRITICAL,True,2019-01-04T19:09:49Z,2016-06-06,534.0,488.0,2443.0,16863.0,4307.0,12556.0,106.0,59.0,23.0,507.0,207.0,1201.67,47.0,1090.0,550.0,270.0,710.0,252.7,1
com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1,FasterXML/jackson-databind,CVE-2017-15095,CRITICAL,True,2018-10-18T17:42:34Z,2015-11-26,314.0,282.0,1429.0,8116.0,1134.0,6982.0,62.0,34.0,7.0,300.0,38.0,708.39,28.0,680.0,342.0,169.0,421.0,135.74,1
com.fasterxml.jackson.core:jackson-databind:2.8.0.rc1,FasterXML/jackson-databind,CVE-2020-9548,CRITICAL,True,2020-05-15T18:59:01Z,2016-06-06,534.0,488.0,2443.0,16863.0,4307.0,12556.0,106.0,59.0,23.0,507.0,207.0,1201.67,47.0,1090.0,550.0,270.0,710.0,252.7,1
com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1,FasterXML/jackson-databind,CVE-2020-36180,HIGH,True,2021-12-09T19:16:18Z,2015-11-26,314.0,282.0,1429.0,8116.0,1134.0,6982.0,62.0,34.0,7.0,300.0,38.0,708.39,28.0,680.0,342.0,169.0,421.0,135.74,1
com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1,FasterXML/jackson-databind,CVE-2020-10673,HIGH,True,2020-05-15T18:59:04Z,2015-11-26,314.0,282.0,1429.0,8116.0,1134.0,6982.0,62.0,34.0,7.0,300.0,38.0,708.39,28.0,680.0,342.0,169.0,421.0,135.74,1
com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1,FasterXML/jackson-databind,CVE-2020-24750,HIGH,True,2021-12-09T19:15:36Z,2015-11-26,314.0,282.0,1429.0,8116.0,1134.0,6982.0,62.0,34.0,7.0,300.0,38.0,708.39,28.0,680.0,342.0,169.0,421.0,135.74,1
com.fasterxml.jackson.core:jackson-databind:2.8.0.rc1,FasterXML/jackson-databind,CVE-2018-11307,CRITICAL,True,2019-07-16T17:42:21Z,2016-06-06,534.0,488.0,2443.0,16863.0,4307.0,12556.0,106.0,59.0,23.0,507.0,207.0,1201.67,47.0,1090.0,550.0,270.0,710.0,252.7,1
com.fasterxml.jackson.core:jackson-databind:2.10.0.pr1,FasterXML/jackson-databind,CVE-2020-36187,HIGH,True,2021-12-09T19:16:51Z,2019-07-18,1482.0,1216.0,6950.0,128635.0,120459.0,8176.0,264.0,142.0,98.0,1588.0,2936.0,3563.91,116.0,3698.0,1862.0,918.0,2252.0,879.61,1
com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1,FasterXML/jackson-databind,CVE-2020-8840,CRITICAL,True,2020-03-04T20:52:14Z,2015-11-26,314.0,282.0,1429.0,8116.0,1134.0,6982.0,62.0,34.0,7.0,300.0,38.0,708.39,28.0,680.0,342.0,169.0,421.0,135.74,1
com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1,FasterXML/jackson-databind,CVE-2020-36183,HIGH,True,2021-12-09T19:16:34Z,2015-11-26,314.0,282.0,1429.0,8116.0,1134.0,6982.0,62.0,34.0,7.0,300.0,38.0,708.39,28.0,680.0,342.0,169.0,421.0,135.74,1
com.fasterxml.jackson.core:jackson-databind:2.10.0.pr1,FasterXML/jackson-databind,CVE-2020-36185,HIGH,True,2021-12-09T19:16:02Z,2019-07-18,1482.0,1216.0,6950.0,128635.0,120459.0,8176.0,264.0,142.0,98.0,1588.0,2936.0,3563.91,116.0,3698.0,1862.0,918.0,2252.0,879.61,1
com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1,FasterXML/jackson-databind,CVE-2020-36182,HIGH,True,2021-12-09T19:15:46Z,2015-11-26,314.0,282.0,1429.0,8116.0,1134.0,6982.0,62.0,34.0,7.0,300.0,38.0,708.39,28.0,680.0,342.0,169.0,421.0,135.74,1
com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1,FasterXML/jackson-databind,CVE-2019-16942,CRITICAL,True,2019-10-28T20:51:15Z,2015-11-26,314.0,282.0,1429.0,8116.0,1134.0,6982.0,62.0,34.0,7.0,300.0,38.0,708.39,28.0,680.0,342.0,169.0,421.0,135.74,1
com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1,FasterXML/jackson-databind,CVE-2020-36188,HIGH,True,2021-12-09T19:16:42Z,2015-11-26,314.0,282.0,1429.0,8116.0,1134.0,6982.0,62.0,34.0,7.0,300.0,38.0,708.39,28.0,680.0,342.0,169.0,421.0,135.74,1
com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1,FasterXML/jackson-databind,CVE-2020-36179,HIGH,True,2021-12-09T19:15:54Z,2015-11-26,314.0,282.0,1429.0,8116.0,1134.0,6982.0,62.0,34.0,7.0,300.0,38.0,708.39,28.0,680.0,342.0,169.0,421.0,135.74,1
com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1,FasterXML/jackson-databind,CVE-2019-12384,MODERATE,True,2019-07-05T21:07:27Z,2015-11-26,314.0,282.0,1429.0,8116.0,1134.0,6982.0,62.0,34.0,7.0,300.0,38.0,708.39,28.0,680.0,342.0,169.0,421.0,135.74,1
com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1,FasterXML/jackson-databind,CVE-2018-14718,CRITICAL,True,2019-01-04T19:06:55Z,2015-11-26,314.0,282.0,1429.0,8116.0,1134.0,6982.0,62.0,34.0,7.0,300.0,38.0,708.39,28.0,680.0,342.0,169.0,421.0,135.74,1
com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1,FasterXML/jackson-databind,CVE-2019-12086,HIGH,True,2019-05-23T09:32:24Z,2015-11-26,314.0,282.0,1429.0,8116.0,1134.0,6982.0,62.0,34.0,7.0,300.0,38.0,708.39,28.0,680.0,342.0,169.0,421.0,135.74,1
com.fasterxml.jackson.core:jackson-databind:2.6.5,FasterXML/jackson-databind,CVE-2018-14721,CRITICAL,True,2019-01-04T19:07:06Z,2016-01-18,383.0,340.0,1773.0,10436.0,2757.0,7679.0,77.0,40.0,8.0,366.0,76.0,864.55,32.0,786.0,390.0,198.0,513.0,167.46,1
com.fasterxml.jackson.core:jackson-databind:2.6.5,FasterXML/jackson-databind,CVE-2018-19360,CRITICAL,True,2019-01-04T19:06:57Z,2016-01-18,383.0,340.0,1773.0,10436.0,2757.0,7679.0,77.0,40.0,8.0,366.0,76.0,864.55,32.0,786.0,390.0,198.0,513.0,167.46,1
com.fasterxml.jackson.core:jackson-databind:2.6.5,FasterXML/jackson-databind,CVE-2018-14720,CRITICAL,True,2019-01-04T19:09:46Z,2016-01-18,383.0,340.0,1773.0,10436.0,2757.0,7679.0,77.0,40.0,8.0,366.0,76.0,864.55,32.0,786.0,390.0,198.0,513.0,167.46,1
com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1,FasterXML/jackson-databind,CGA-jp8x-p2pf-pcp2,HIGH,True,2021-02-18T20:51:54Z,2015-11-26,314.0,282.0,1429.0,8116.0,1134.0,6982.0,62.0,34.0,7.0,300.0,38.0,708.39,28.0,680.0,342.0,169.0,421.0,135.74,1
com.fasterxml.jackson.core:jackson-databind:2.6.5,FasterXML/jackson-databind,CVE-2018-19361,CRITICAL,True,2019-01-04T19:07:01Z,2016-01-18,383.0,340.0,1773.0,10436.0,2757.0,7679.0,77.0,40.0,8.0,366.0,76.0,864.55,32.0,786.0,390.0,198.0,513.0,167.46,1
com.fasterxml.jackson.core:jackson-databind:2.8.8,FasterXML/jackson-databind,CVE-2019-14893,HIGH,True,2020-05-15T18:59:07Z,2017-04-04,826.0,770.0,3955.0,29352.0,10421.0,18931.0,155.0,84.0,45.0,822.0,652.0,1902.1,70.0,1949.0,897.0,526.0,1153.0,444.74000000000007,1
com.fasterxml.jackson.core:jackson-databind:2.8.8,FasterXML/jackson-databind,CVE-2020-14061,HIGH,True,2020-06-18T14:44:50Z,2017-04-04,826.0,770.0,3955.0,29352.0,10421.0,18931.0,155.0,84.0,45.0,822.0,652.0,1902.1,70.0,1949.0,897.0,526.0,1153.0,444.74000000000007,1
com.fasterxml.jackson.core:jackson-databind:2.6.5,FasterXML/jackson-databind,CVE-2018-12023,HIGH,True,2020-06-15T18:44:51Z,2016-01-18,383.0,340.0,1773.0,10436.0,2757.0,7679.0,77.0,40.0,8.0,366.0,76.0,864.55,32.0,786.0,390.0,198.0,513.0,167.46,1
com.fasterxml.jackson.core:jackson-databind:2.8.8,FasterXML/jackson-databind,CVE-2020-11112,HIGH,True,2020-06-10T21:12:41Z,2017-04-04,826.0,770.0,3955.0,29352.0,10421.0,18931.0,155.0,84.0,45.0,822.0,652.0,1902.1,70.0,1949.0,897.0,526.0,1153.0,444.74000000000007,1
com.fasterxml.jackson.core:jackson-databind:2.8.8,FasterXML/jackson-databind,CVE-2020-9546,CRITICAL,True,2020-04-23T21:08:40Z,2017-04-04,826.0,770.0,3955.0,29352.0,10421.0,18931.0,155.0,84.0,45.0,822.0,652.0,1902.1,70.0,1949.0,897.0,526.0,1153.0,444.74000000000007,1
com.fasterxml.jackson.core:jackson-databind:2.8.8,FasterXML/jackson-databind,CVE-2020-14195,HIGH,True,2020-06-18T14:44:43Z,2017-04-04,826.0,770.0,3955.0,29352.0,10421.0,18931.0,155.0,84.0,45.0,822.0,652.0,1902.1,70.0,1949.0,897.0,526.0,1153.0,444.74000000000007,1
com.fasterxml.jackson.core:jackson-databind:2.8.8,FasterXML/jackson-databind,CVE-2020-14060,HIGH,True,2020-06-18T14:44:46Z,2017-04-04,826.0,770.0,3955.0,29352.0,10421.0,18931.0,155.0,84.0,45.0,822.0,652.0,1902.1,70.0,1949.0,897.0,526.0,1153.0,444.74000000000007,1
com.fasterxml.jackson.core:jackson-databind:2.8.8,FasterXML/jackson-databind,CVE-2020-10968,HIGH,True,2020-05-15T18:58:54Z,2017-04-04,826.0,770.0,3955.0,29352.0,10421.0,18931.0,155.0,84.0,45.0,822.0,652.0,1902.1,70.0,1949.0,897.0,526.0,1153.0,444.74000000000007,1
com.fasterxml.jackson.core:jackson-databind:2.8.8,FasterXML/jackson-databind,CVE-2020-14062,HIGH,True,2020-06-18T14:44:48Z,2017-04-04,826.0,770.0,3955.0,29352.0,10421.0,18931.0,155.0,84.0,45.0,822.0,652.0,1902.1,70.0,1949.0,897.0,526.0,1153.0,444.74000000000007,1
com.fasterxml.jackson.core:jackson-databind:2.8.8,FasterXML/jackson-databind,CVE-2020-11113,HIGH,True,2020-05-15T18:58:47Z,2017-04-04,826.0,770.0,3955.0,29352.0,10421.0,18931.0,155.0,84.0,45.0,822.0,652.0,1902.1,70.0,1949.0,897.0,526.0,1153.0,444.74000000000007,1
com.fasterxml.jackson.core:jackson-databind:2.8.8,FasterXML/jackson-databind,CVE-2020-11111,HIGH,True,2020-05-15T18:58:50Z,2017-04-04,826.0,770.0,3955.0,29352.0,10421.0,18931.0,155.0,84.0,45.0,822.0,652.0,1902.1,70.0,1949.0,897.0,526.0,1153.0,444.74000000000007,1
