patched_release_id,full_name,cve_id,severity,cve_patched,cve_publish_date,patched_version_date,issues_new_acc,issues_closed_acc,issue_comments_acc,issue_response_time_acc,issue_resolution_duration_acc,issue_age_acc,code_change_lines_add_acc,code_change_lines_remove_acc,code_change_lines_sum_acc,change_requests_acc,change_requests_accepted_acc,change_requests_reviews_acc,change_request_response_time_acc,change_request_resolution_duration_acc,change_request_age_acc,bus_factor_acc,inactive_contributors_acc,activity_acc,new_contributors_acc,attention_acc,stars_acc,technical_fork_acc,participants_acc,openrank_acc
org.bouncycastle:bctls-jdk15to18:1.78,bcgit/bc-java,CGA-h49m-7vwx-446f,MODERATE,True,2024-05-14T15:32:54Z,2024-04-06,1127.0,953.0,4604.0,,,,242753.0,105072.0,137681.0,305.0,11.0,71.0,,,,1501.0,364,3213.9500000000003,8.0,4326.0,2171.0,1078.0,2067.0,771.2400000000004
org.bouncycastle:bctls-jdk15to18:1.78,bcgit/bc-java,CGA-96m8-9rvf-gh6w,MODERATE,True,2024-05-14T15:32:54Z,2024-04-06,1127.0,953.0,4604.0,,,,242753.0,105072.0,137681.0,305.0,11.0,71.0,,,,1501.0,364,3213.9500000000003,8.0,4326.0,2171.0,1078.0,2067.0,771.2400000000004
org.bouncycastle:bctls-jdk14:1.78,bcgit/bc-java,CGA-96m8-9rvf-gh6w,MODERATE,True,2024-05-14T15:32:54Z,2024-04-06,1127.0,953.0,4604.0,,,,242753.0,105072.0,137681.0,305.0,11.0,71.0,,,,1501.0,364,3213.9500000000003,8.0,4326.0,2171.0,1078.0,2067.0,771.2400000000004
org.bouncycastle:bctls-jdk14:1.78,bcgit/bc-java,CGA-2f4h-fc34-cw83,MODERATE,True,2024-05-14T15:32:54Z,2024-04-06,1127.0,953.0,4604.0,,,,242753.0,105072.0,137681.0,305.0,11.0,71.0,,,,1501.0,364,3213.9500000000003,8.0,4326.0,2171.0,1078.0,2067.0,771.2400000000004
org.bouncycastle:bctls-jdk14:1.78,bcgit/bc-java,CGA-h49m-7vwx-446f,MODERATE,True,2024-05-14T15:32:54Z,2024-04-06,1127.0,953.0,4604.0,,,,242753.0,105072.0,137681.0,305.0,11.0,71.0,,,,1501.0,364,3213.9500000000003,8.0,4326.0,2171.0,1078.0,2067.0,771.2400000000004
org.bouncycastle:bcpkix-jdk18on:1.73,bcgit/bc-java,CGA-q98p-rjg3-8jq7,MODERATE,True,2023-11-23T18:30:33Z,2023-04-11,950.0,799.0,3747.0,,,,194252.0,101381.0,92871.0,267.0,8.0,66.0,,,,1254.0,304,2697.4200000000005,5.0,3927.0,1924.0,1002.0,1727.0,659.8500000000001
org.bouncycastle:bcprov-jdk18on:1.78,bcgit/bc-java,CGA-2f4h-fc34-cw83,MODERATE,True,2024-05-14T15:32:54Z,2024-04-06,1127.0,953.0,4604.0,,,,242753.0,105072.0,137681.0,305.0,11.0,71.0,,,,1501.0,364,3213.9500000000003,8.0,4326.0,2171.0,1078.0,2067.0,771.2400000000004
org.bouncycastle:bcprov-jdk18on:1.78,bcgit/bc-java,CGA-88fx-6j2p-hrcp,LOW,True,2024-05-03T18:30:37Z,2024-04-06,1127.0,953.0,4604.0,,,,242753.0,105072.0,137681.0,305.0,11.0,71.0,,,,1501.0,364,3213.9500000000003,8.0,4326.0,2171.0,1078.0,2067.0,771.2400000000004
org.bouncycastle:bcprov-jdk18on:1.74,bcgit/bc-java,CGA-9v29-fwrv-3vmr,MODERATE,True,2023-07-05T03:30:23Z,2023-06-14,976.0,827.0,3899.0,,,,200680.0,103707.0,96973.0,284.0,8.0,66.0,,,,1287.0,314,2777.4600000000005,5.0,3991.0,1960.0,1016.0,1776.0,677.5000000000002
org.bouncycastle:bcprov-jdk18on:1.78,bcgit/bc-java,CGA-96m8-9rvf-gh6w,MODERATE,True,2024-05-14T15:32:54Z,2024-04-06,1127.0,953.0,4604.0,,,,242753.0,105072.0,137681.0,305.0,11.0,71.0,,,,1501.0,364,3213.9500000000003,8.0,4326.0,2171.0,1078.0,2067.0,771.2400000000004
org.bouncycastle:bcprov-jdk18on:1.78,bcgit/bc-java,CGA-h49m-7vwx-446f,MODERATE,True,2024-05-14T15:32:54Z,2024-04-06,1127.0,953.0,4604.0,,,,242753.0,105072.0,137681.0,305.0,11.0,71.0,,,,1501.0,364,3213.9500000000003,8.0,4326.0,2171.0,1078.0,2067.0,771.2400000000004
org.bouncycastle:bcprov-jdk18on:1.73,bcgit/bc-java,CGA-q98p-rjg3-8jq7,MODERATE,True,2023-11-23T18:30:33Z,2023-04-11,950.0,799.0,3747.0,,,,194252.0,101381.0,92871.0,267.0,8.0,66.0,,,,1254.0,304,2697.4200000000005,5.0,3927.0,1924.0,1002.0,1727.0,659.8500000000001
org.bouncycastle:bcprov-ext-jdk18on:1.74,bcgit/bc-java,CGA-9v29-fwrv-3vmr,MODERATE,True,2023-07-05T03:30:23Z,2023-06-14,976.0,827.0,3899.0,,,,200680.0,103707.0,96973.0,284.0,8.0,66.0,,,,1287.0,314,2777.4600000000005,5.0,3991.0,1960.0,1016.0,1776.0,677.5000000000002
io.github.classgraph:classgraph:4.8.112,classgraph/classgraph,CVE-2021-47621,MODERATE,True,2024-06-21T06:31:12Z,2021-08-07,386.0,390.0,3171.0,,,,15797.0,4074.0,11723.0,186.0,161.0,27.0,,,,301.0,1604,1187.3599999999997,52.0,2643.0,2117.0,263.0,531.0,432.4100000000001
io.kubernetes:client-java:11.0.1,kubernetes-client/java,CVE-2021-25738,MODERATE,True,2021-10-12T17:50:25Z,2021-03-02,782.0,762.0,6621.0,,,,1814402.0,829302.0,985100.0,817.0,686.0,1338.0,,,,540.0,1489,2753.87,93.0,3460.0,1790.0,835.0,1240.0,586.0300000000001
io.kubernetes:client-java:9.0.2,kubernetes-client/java,CVE-2020-8570,HIGH,True,2021-01-29T18:12:54Z,2020-08-17,642.0,593.0,4834.0,,,,1681413.0,762336.0,919077.0,538.0,461.0,1081.0,,,,465.0,999,2164.25,80.0,2741.0,1407.0,667.0,1024.0,450.80000000000007
com.github.junrar:junrar:1.0.1,junrar/junrar,CVE-2018-12418,MODERATE,True,2018-10-17T00:04:05Z,2018-06-01,4.0,2.0,23.0,,,,17337.0,16783.0,554.0,9.0,5.0,,,,,14.0,,31.01,5.0,84.0,36.0,24.0,15.0,5.77
com.github.junrar:junrar:7.4.1,junrar/junrar,CVE-2022-23596,HIGH,True,2022-02-01T00:47:23Z,2022-01-26,29.0,26.0,294.0,,,,74271.0,71269.0,3002.0,42.0,30.0,25.0,,,,64.0,322,176.88000000000002,14.0,337.0,185.0,76.0,96.0,45.99
io.pebbletemplates:pebble:3.1.6,PebbleTemplates/pebble,CVE-2022-37767,CRITICAL,True,2022-09-13T00:00:39Z,2022-09-21,344.0,282.0,1447.0,,,,85335.0,34585.0,50750.0,221.0,176.0,41.0,,,,433.0,3425,1173.84,70.0,1444.0,996.0,224.0,644.0,338.41
io.pebbletemplates:pebble-project:3.1.4,PebbleTemplates/pebble,CVE-2019-19899,CRITICAL,True,2022-05-24T22:01:17Z,2020-05-28,270.0,242.0,1248.0,,,,80688.0,25222.0,55466.0,186.0,148.0,29.0,,,,362.0,1725,970.53,59.0,1174.0,796.0,189.0,532.0,285.5900000000001
org.owasp.antisamy:antisamy:1.6.4,nahsra/antisamy,CVE-2021-35043,MODERATE,True,2021-08-02T16:58:43Z,2021-07-03,44.0,38.0,361.0,,,,10087.0,5292.0,4795.0,49.0,41.0,43.0,,,,102.0,362,250.67,15.0,236.0,100.0,68.0,146.0,70.67999999999999
org.apache.druid:druid:0.17.1,apache/druid,CVE-2020-1958,MODERATE,True,2022-02-09T22:05:39Z,2020-03-30,3129.0,2377.0,28523.0,,,,5523802.0,2140053.0,3383749.0,5309.0,4641.0,30851.0,,,,1177.0,6915,12262.749999999998,362.0,13990.0,8792.0,2599.0,4077.0,4109.759999999999
org.springframework:spring-core:3.2.11.RELEASE,spring-projects/spring-framework,CVE-2015-0201,MODERATE,True,2018-10-17T20:28:20Z,2014-09-04,,,,,,,,,,,,,,,,,,,,,,,,
org.springframework:spring-core:3.2.15.RELEASE,spring-projects/spring-framework,CVE-2018-15756,HIGH,True,2020-06-15T19:34:50Z,2015-10-15,,,249.0,,,,378123.0,315394.0,62729.0,189.0,17.0,37.0,,,,148.0,6,406.04,7.0,7308.0,2486.0,2411.0,207.0,98.3
org.springframework:spring-core:4.2.7.RELEASE,spring-projects/spring-framework,CVE-2018-11040,MODERATE,True,2018-10-16T17:43:45Z,2016-07-04,,,610.0,,,,560492.0,416460.0,144032.0,409.0,24.0,63.0,,,,329.0,51,895.3099999999998,11.0,15926.0,5808.0,5059.0,461.0,229.47000000000003
org.springframework:spring-core:4.2.7.RELEASE,spring-projects/spring-framework,CVE-2018-1199,MODERATE,True,2018-10-17T20:01:54Z,2016-07-04,,,610.0,,,,560492.0,416460.0,144032.0,409.0,24.0,63.0,,,,329.0,51,895.3099999999998,11.0,15926.0,5808.0,5059.0,461.0,229.47000000000003
org.springframework:spring-core:4.3.15.RELEASE,spring-projects/spring-framework,CVE-2018-1258,HIGH,True,2018-10-17T20:05:49Z,2018-04-03,,,2004.0,,,,2430447.0,1593840.0,836607.0,1090.0,132.0,259.0,,,,864.0,369,2395.9099999999994,58.0,44033.0,18589.0,12722.0,1197.0,702.1500000000002
org.springframework:spring-core:6.1.3,spring-projects/spring-framework,CVE-2024-22233,HIGH,True,2024-01-22T15:30:23Z,2024-01-11,7312.0,8036.0,28957.0,,,,6992457.0,5173410.0,1819047.0,3774.0,701.0,1415.0,,,,8086.0,11456,19857.11,273.0,147686.0,58188.0,44749.0,11607.0,4960.680000000001
org.springframework:spring-core:5.1.11.RELEASE,spring-projects/spring-framework,CVE-2021-22060,MODERATE,True,2022-01-12T23:04:06Z,2019-11-02,1398.0,1754.0,7764.0,,,,4495906.0,2950795.0,1545111.0,1810.0,335.0,562.0,,,,2321.0,1644,6127.209999999999,138.0,80017.0,33445.0,23286.0,3271.0,1656.3000000000004
org.springframework:spring-core:5.1.11.RELEASE,spring-projects/spring-framework,CVE-2021-22096,MODERATE,True,2022-05-24T19:19:04Z,2019-11-02,1398.0,1754.0,7764.0,,,,4495906.0,2950795.0,1545111.0,1810.0,335.0,562.0,,,,2321.0,1644,6127.209999999999,138.0,80017.0,33445.0,23286.0,3271.0,1656.3000000000004
org.springframework:spring-web:5.1.11.RELEASE,spring-projects/spring-framework,CVE-2021-22118,HIGH,True,2022-05-24T19:03:28Z,2019-11-02,1398.0,1754.0,7764.0,,,,4495906.0,2950795.0,1545111.0,1810.0,335.0,562.0,,,,2321.0,1644,6127.209999999999,138.0,80017.0,33445.0,23286.0,3271.0,1656.3000000000004
org.springframework:spring-web:4.2.7.RELEASE,spring-projects/spring-framework,CVE-2018-11039,MODERATE,True,2018-10-16T17:35:54Z,2016-07-04,,,610.0,,,,560492.0,416460.0,144032.0,409.0,24.0,63.0,,,,329.0,51,895.3099999999998,11.0,15926.0,5808.0,5059.0,461.0,229.47000000000003
org.springframework:spring:5.3.11,spring-projects/spring-framework,CVE-2021-22096,MODERATE,True,2022-05-24T19:19:04Z,2021-10-14,4016.0,4068.0,17097.0,,,,6109722.0,4303083.0,1806639.0,2768.0,602.0,933.0,,,,4997.0,5191,12476.36,226.0,118515.0,46885.0,35815.0,7076.0,3195.770000000001
org.springframework:spring:5.2.11.RELEASE,spring-projects/spring-framework,CVE-2023-20860,CRITICAL,True,2023-03-28T00:34:28Z,2020-11-10,2943.0,3191.0,13289.0,,,,5524418.0,3688787.0,1835631.0,2390.0,511.0,840.0,,,,3766.0,3210,9700.45,188.0,102679.0,41419.0,30630.0,5376.0,2546.6900000000005
org.springframework:spring-webflux:5.3.18,spring-projects/spring-framework,CVE-2022-22965,CRITICAL,True,2022-03-31T18:30:50Z,2022-03-31,4480.0,4479.0,18876.0,,,,6195955.0,4425164.0,1770791.0,2936.0,610.0,1050.0,,,,5528.0,6259,13683.289999999995,232.0,125452.0,49360.0,38046.0,7813.0,3464.810000000001
org.springframework:spring-webflux:5.1.11.RELEASE,spring-projects/spring-framework,CVE-2020-5397,MODERATE,True,2020-01-21T20:59:33Z,2019-11-02,1398.0,1754.0,7764.0,,,,4495906.0,2950795.0,1545111.0,1810.0,335.0,562.0,,,,2321.0,1644,6127.209999999999,138.0,80017.0,33445.0,23286.0,3271.0,1656.3000000000004
org.springframework:spring-webflux:5.1.13.RELEASE,spring-projects/spring-framework,CVE-2020-5398,HIGH,True,2020-01-21T20:59:09Z,2020-01-14,1667.0,1978.0,8685.0,,,,4540714.0,3011009.0,1529705.0,1916.0,366.0,589.0,,,,2595.0,1860,6759.909999999999,150.0,83913.0,34849.0,24532.0,3644.0,1807.3200000000004
org.springframework:spring-webmvc:4.3.12.RELEASE,spring-projects/spring-framework,CVE-2020-5398,HIGH,True,2020-01-21T20:59:09Z,2017-10-10,,,1580.0,,,,2016541.0,1329150.0,687391.0,861.0,71.0,182.0,,,,698.0,210,1912.0399999999995,35.0,35188.0,14470.0,10359.0,957.0,564.3400000000001
org.springframework:spring-webmvc:5.1.11.RELEASE,spring-projects/spring-framework,CVE-2020-5397,MODERATE,True,2020-01-21T20:59:33Z,2019-11-02,1398.0,1754.0,7764.0,,,,4495906.0,2950795.0,1545111.0,1810.0,335.0,562.0,,,,2321.0,1644,6127.209999999999,138.0,80017.0,33445.0,23286.0,3271.0,1656.3000000000004
org.springframework:spring-webmvc:5.3.25,spring-projects/spring-framework,CVE-2023-34053,HIGH,True,2023-11-28T09:30:27Z,2023-01-11,5664.0,5521.0,22157.0,,,,6826801.0,4860419.0,1966382.0,3295.0,638.0,1193.0,,,,6530.0,8542,16159.85,247.0,136735.0,53711.0,41512.0,9344.0,4040.110000000001
,apache/incubator-streampark,CVE-2023-30867,MODERATE,False,2023-12-15T15:30:27Z,,1434.0,1157.0,4309.0,,,,2471133.0,2096966.0,374167.0,2326.0,2057.0,1649.0,,,,469.0,2246,3765.789999999999,184.0,7443.0,4162.0,1640.0,1343.0,1092.0999999999997
,apache/incubator-streampark,CVE-2023-49898,CRITICAL,False,2023-12-15T15:30:27Z,,1434.0,1157.0,4309.0,,,,2471133.0,2096966.0,374167.0,2326.0,2057.0,1649.0,,,,469.0,2246,3765.789999999999,184.0,7443.0,4162.0,1640.0,1343.0,1092.0999999999997
com.zaxxer:nuprocess:2.0.5,brettwooldridge/NuProcess,CVE-2022-39243,HIGH,True,2022-09-30T04:29:11Z,2022-09-20,75.0,57.0,460.0,,,,10078.0,3690.0,6388.0,56.0,43.0,142.0,,,,134.0,957,332.17000000000013,19.0,781.0,587.0,97.0,193.0,86.42999999999998
org.postgresql:postgresql:42.4.1,pgjdbc/pgjdbc,BIT-postgresql-jdbc-driver-2022-31197,HIGH,True,2022-08-06T05:51:38Z,2022-08-03,961.0,780.0,12063.0,,,,756779.0,392976.0,363803.0,1300.0,886.0,2550.0,,,,1088.0,7202,5074.4,199.0,2708.0,1136.0,786.0,2352.0,1376.03
org.postgresql:postgresql:42.7.2,pgjdbc/pgjdbc,BIT-postgresql-jdbc-driver-2024-1597,CRITICAL,True,2024-02-21T23:33:43Z,2024-02-20,1104.0,858.0,13453.0,,,,907311.0,514055.0,393256.0,1617.0,1129.0,3065.0,,,,1280.0,10808,5875.820000000002,222.0,3194.0,1392.0,901.0,2741.0,1552.12
org.postgresql:pgjdbc-aggregate:42.2.5,pgjdbc/pgjdbc,CVE-2018-10936,MODERATE,True,2018-10-19T16:53:33Z,2018-08-27,457.0,322.0,5733.0,,,,443678.0,239158.0,204520.0,593.0,366.0,1280.0,,,,459.0,1095,2304.7,86.0,1149.0,491.0,329.0,1017.0,644.6899999999999
com.sparkjava:spark-core:2.5.2,perwendel/spark,CVE-2016-9177,HIGH,True,2018-10-04T19:53:35Z,2016-11-06,280.0,154.0,1491.0,,,,47861.0,16941.0,30920.0,217.0,109.0,127.0,,,,488.0,310,1235.34,57.0,5548.0,3826.0,861.0,803.0,273.57
com.sparkjava:spark-core:2.7.2,perwendel/spark,CVE-2018-9159,MODERATE,True,2018-10-19T16:56:00Z,2018-03-07,465.0,375.0,2540.0,,,,67014.0,24479.0,42535.0,307.0,175.0,178.0,,,,813.0,1213,1980.26,84.0,8864.0,6226.0,1319.0,1314.0,448.7
,johnpapa/lite-server,CVE-2022-25940,HIGH,False,2022-12-20T06:30:36Z,,146.0,86.0,499.0,,,,78927.0,77375.0,1552.0,72.0,30.0,7.0,,,,231.0,1015,517.2800000000002,12.0,3283.0,2556.0,364.0,382.0,93.03
com.neovisionaries:nv-websocket-client:2.1,TakahikoKawasaki/nv-websocket-client,CVE-2017-1000209,MODERATE,True,2022-05-17T00:18:13Z,2017-04-23,105.0,84.0,421.0,,,,2071.0,61.0,2010.0,6.0,3.0,,,,,123.0,23,255.21000000000004,3.0,693.0,547.0,73.0,161.0,90.97
io.springfox:springfox-swagger-ui:2.10.0,springfox/springfox,CVE-2019-17495,CRITICAL,True,2019-10-15T19:27:05Z,2020-06-22,2474.0,1781.0,13632.0,,,,409599.0,275525.0,134074.0,295.0,204.0,500.0,,,,3038.0,4614,7367.89,146.0,7353.0,4487.0,1433.0,5496.0,1584.62
org.neo4j.procedure:apoc-core:5.5.0,neo4j/apoc,CVE-2023-23926,MODERATE,True,2023-02-16T20:46:49Z,2023-02-16,153.0,41.0,369.0,,,,95231.0,156064.0,-60833.0,147.0,129.0,276.0,,,,28.0,2,263.15,11.0,43.0,21.0,11.0,78.0,70.64
org.graylog:graylog-parent:3.3.3,Graylog2/graylog2-server,CVE-2020-15813,HIGH,True,2022-02-10T22:39:58Z,2020-07-29,4138.0,3215.0,12628.0,,,,2667291.0,1400090.0,1267201.0,3596.0,3095.0,3989.0,,,,2321.0,896,9028.86,57.0,6432.0,4654.0,889.0,4373.0,2766.469999999999
com.datadoghq:datadog-api-client:1.0.0-beta.9,DataDog/datadog-api-client-java,CVE-2021-21331,LOW,True,2021-03-03T23:01:17Z,2021-02-12,4.0,3.0,1007.0,,,,617530.0,209388.0,408142.0,419.0,310.0,157.0,,,,39.0,8,455.61,8.0,18.0,8.0,5.0,119.0,57.370000000000005
,joniles/mpxj,CVE-2024-49771,MODERATE,False,2024-10-28T18:30:32Z,,266.0,242.0,1044.0,,,,768763.0,659550.0,109213.0,446.0,424.0,51.0,,,,252.0,569,1010.3300000000002,15.0,541.0,265.0,137.0,432.0,459.91
io.digdag:digdag-server:0.10.5.1,treasure-data/digdag,CVE-2024-25125,MODERATE,True,2024-02-14T15:08:23Z,2024-02-13,422.0,354.0,3051.0,,,,670374.0,231179.0,439195.0,1240.0,1066.0,1791.0,,,,476.0,5370,2650.439999999998,104.0,1928.0,1347.0,291.0,992.0,875.3900000000004
co.elastic.apm:apm-agent-parent:1.27.1,elastic/apm-agent-java,CVE-2021-37942,HIGH,True,2023-11-22T03:30:19Z,2021-11-30,827.0,689.0,5759.0,,,,544924.0,160830.0,384094.0,1438.0,1227.0,3544.0,,,,336.0,953,2962.68,63.0,993.0,472.0,260.0,1051.0,684.5999999999999
io.strimzi:strimzi:0.42.0,strimzi/strimzi-kafka-operator,CVE-2024-36543,HIGH,True,2024-06-17T21:31:10Z,2024-07-08,2416.0,2109.0,32375.0,,,,2854909.0,1863517.0,991392.0,5487.0,5041.0,27978.0,,,,1078.0,6580,12001.979999999998,246.0,7950.0,4969.0,1490.0,3913.0,3542.240000000001
com.typesafe.akka:akka-actor_2.11:2.4.18,akka/akka,CVE-2018-16115,CRITICAL,True,2018-10-22T20:44:26Z,2017-05-02,3373.0,3370.0,37713.0,,,,2508645.0,898864.0,1609781.0,3227.0,2811.0,18223.0,,,,710.0,2360,8020.409999999999,310.0,7971.0,4331.0,1820.0,2729.0,2274.5899999999997
com.typesafe.akka:akka-actor_2.12:2.4.18,akka/akka,CVE-2018-16115,CRITICAL,True,2018-10-22T20:44:26Z,2017-05-02,3373.0,3370.0,37713.0,,,,2508645.0,898864.0,1609781.0,3227.0,2811.0,18223.0,,,,710.0,2360,8020.409999999999,310.0,7971.0,4331.0,1820.0,2729.0,2274.5899999999997
com.typesafe.akka:akka-http-core_2.11:10.0.6,akka/akka,CVE-2017-1000118,HIGH,True,2018-10-22T20:53:02Z,2017-05-03,3373.0,3370.0,37713.0,,,,2508645.0,898864.0,1609781.0,3227.0,2811.0,18223.0,,,,710.0,2360,8020.409999999999,310.0,7971.0,4331.0,1820.0,2729.0,2274.5899999999997
,akka/akka,BIT-apisix-2023-44487,MODERATE,False,2023-10-10T21:28:24Z,,6971.0,6595.0,74067.0,,,,4744624.0,2402930.0,2341694.0,8877.0,7701.0,39338.0,,,,1859.0,50813,19973.480000000003,712.0,19753.0,11669.0,4042.0,6689.0,5603.770000000002
com.fastasyncworldedit:FastAsyncWorldEdit-Core:2.6.3,IntellectualSites/FastAsyncWorldEdit,CVE-2023-35925,MODERATE,True,2023-06-22T20:00:36Z,2023-06-12,1431.0,1364.0,4459.0,,,,584163.0,575271.0,8892.0,885.0,586.0,1201.0,,,,1249.0,1287,3531.379999999999,57.0,1349.0,609.0,370.0,1816.0,951.9700000000004
com.fastasyncworldedit:FastAsyncWorldEdit-Bukkit:2.6.3,IntellectualSites/FastAsyncWorldEdit,CVE-2023-35925,MODERATE,True,2023-06-22T20:00:36Z,2023-06-12,1431.0,1364.0,4459.0,,,,584163.0,575271.0,8892.0,885.0,586.0,1201.0,,,,1249.0,1287,3531.379999999999,57.0,1349.0,609.0,370.0,1816.0,951.9700000000004
org.springframework.integration:spring-integration-core:4.2.9.RELEASE,spring-projects/spring-integration,CVE-2020-5413,CRITICAL,True,2020-08-05T14:53:06Z,2016-07-25,13.0,13.0,1949.0,,,,208194.0,51990.0,156204.0,499.0,105.0,1853.0,,,,41.0,3,573.6400000000001,5.0,590.0,196.0,197.0,125.0,140.20000000000002
,pubnub/java,CVE-2023-26154,MODERATE,False,2023-12-06T06:30:20Z,,9.0,7.0,261.0,,,,453814.0,354805.0,99009.0,248.0,173.0,269.0,,,,156.0,1168,552.2999999999997,22.0,3463.0,859.0,1302.0,263.0,176.57999999999998
org.testng:testng:7.7.0,cbeust/testng,CVE-2022-4065,HIGH,True,2022-11-19T21:30:25Z,2022-12-06,,,,,,,,,,,,,,,,,7631,5984.46,,,,,,
org.webjars.npm:jquery-ui:1.13.0,jquery/jquery-ui,BIT-drupal-2021-41182,MODERATE,True,2021-10-26T14:55:02Z,2021-10-28,22.0,1.0,2075.0,,,,981384.0,683868.0,297516.0,552.0,110.0,1829.0,,,,425.0,667,1527.8,24.0,12085.0,4205.0,3940.0,749.0,304.61000000000007
org.webjars.npm:jquery-ui:1.12.0,jquery/jquery-ui,CVE-2016-7103,MODERATE,True,2017-10-24T18:33:35Z,2016-07-23,,,1340.0,,,,388658.0,368852.0,19806.0,313.0,41.0,1580.0,,,,167.0,45,785.2099999999998,8.0,4119.0,1525.0,1297.0,333.0,135.10000000000002
org.webjars.npm:jquery-ui:1.13.0,jquery/jquery-ui,BIT-drupal-2021-41183,MODERATE,True,2021-10-26T14:55:21Z,2021-10-28,22.0,1.0,2075.0,,,,981384.0,683868.0,297516.0,552.0,110.0,1829.0,,,,425.0,667,1527.8,24.0,12085.0,4205.0,3940.0,749.0,304.61000000000007
org.webjars.npm:jquery-ui:1.13.0,jquery/jquery-ui,BIT-drupal-2021-41184,MODERATE,True,2021-10-26T14:55:12Z,2021-10-28,22.0,1.0,2075.0,,,,981384.0,683868.0,297516.0,552.0,110.0,1829.0,,,,425.0,667,1527.8,24.0,12085.0,4205.0,3940.0,749.0,304.61000000000007
org.webjars.npm:jquery-ui:1.13.2,jquery/jquery-ui,CVE-2022-31160,MODERATE,True,2022-07-18T17:07:36Z,2022-07-19,75.0,34.0,2380.0,,,,983269.0,684687.0,298582.0,586.0,128.0,1856.0,,,,518.0,868,1743.9700000000005,28.0,12557.0,4401.0,4078.0,880.0,344.19000000000005
org.ngrinder:ngrinder-core:3.5.9,naver/ngrinder,CVE-2024-28213,CRITICAL,True,2024-03-07T06:30:31Z,2024-02-28,299.0,192.0,1215.0,,,,569759.0,472779.0,96980.0,509.0,414.0,650.0,,,,283.0,1257,1230.2500000000002,24.0,3053.0,1969.0,542.0,530.0,469.69999999999993
org.java-websocket:Java-WebSocket:1.5.0,TooTallNate/Java-WebSocket,CVE-2020-11050,HIGH,True,2020-05-08T18:54:39Z,2020-05-05,517.0,557.0,2646.0,,,,71322.0,53631.0,17691.0,221.0,202.0,48.0,,,,600.0,1106,1497.6100000000004,50.0,10016.0,6256.0,1880.0,902.0,410.03000000000014
org.rundeck:rundeck:4.3.0-rc1-20220523,rundeck/rundeck,CVE-2022-31044,HIGH,True,2022-06-17T20:51:48Z,2022-05-23,3833.0,3671.0,12638.0,,,,2361751.0,1502090.0,859661.0,2664.0,2379.0,678.0,,,,3703.0,5817,10527.339999999998,147.0,6158.0,4281.0,938.0,6348.0,3117.9499999999994
org.rundeck:rundeck:3.0.13-20190123,rundeck/rundeck,CVE-2019-6804,MODERATE,True,2022-05-13T01:06:55Z,2019-01-23,2282.0,1566.0,6629.0,,,,934267.0,371637.0,562630.0,990.0,895.0,89.0,,,,2159.0,1700,5388.209999999999,93.0,3608.0,2376.0,616.0,3550.0,1406.7799999999995
org.rundeck:rundeck:3.2.6-20200427,rundeck/rundeck,CVE-2020-11009,MODERATE,True,2020-04-29T16:31:12Z,2020-04-27,3085.0,2848.0,9730.0,,,,1405011.0,629165.0,775846.0,1743.0,1562.0,323.0,,,,2864.0,3008,7681.849999999999,113.0,4870.0,3306.0,782.0,4787.0,2163.0899999999992
org.rundeck:rundeck:4.17.3-20231113,rundeck/rundeck,CVE-2023-48222,HIGH,True,2023-11-16T20:48:46Z,2023-11-13,4106.0,3880.0,13716.0,,,,7439398.0,6125267.0,1314131.0,3280.0,2858.0,1145.0,,,,4033.0,8190,12214.839999999998,156.0,6990.0,4905.0,1042.0,7254.0,3801.88
com.h2database:h2:2.2.220,h2database/h2database,CVE-2022-45868,HIGH,True,2022-11-23T21:30:31Z,2023-07-05,2016.0,1655.0,10294.0,,,,670805.0,540557.0,130248.0,1652.0,1492.0,2291.0,,,,1369.0,8152,5360.190000000001,157.0,7077.0,4125.0,1476.0,2581.0,1601.7999999999995
com.h2database:h2:2.0.202,h2database/h2database,CVE-2021-23463,HIGH,True,2021-12-16T14:29:57Z,2021-11-29,1588.0,1279.0,8666.0,,,,614601.0,496321.0,118280.0,1494.0,1348.0,2031.0,,,,919.0,5375,4274.0599999999995,137.0,5755.0,3291.0,1232.0,1956.0,1330.17
org.javadelight:delight-nashorn-sandbox:0.3.1,javadelight/delight-nashorn-sandbox,CVE-2021-40660,HIGH,True,2022-06-15T00:00:24Z,2023-05-26,96.0,51.0,507.0,,,,40227.0,23203.0,17024.0,39.0,36.0,28.0,,,,165.0,1202,364.76000000000016,23.0,429.0,249.0,90.0,235.0,127.22
org.yamcs:yamcs:5.8.7,yamcs/yamcs,CVE-2023-45278,CRITICAL,True,2023-10-19T18:30:30Z,2023-09-29,297.0,243.0,839.0,,,,1570459.0,1333392.0,237067.0,429.0,373.0,58.0,,,,240.0,755,1097.7500000000002,24.0,312.0,154.0,78.0,455.0,471.22
org.yamcs:yamcs:5.8.7,yamcs/yamcs,CVE-2023-45277,HIGH,True,2023-10-19T18:30:30Z,2023-09-29,297.0,243.0,839.0,,,,1570459.0,1333392.0,237067.0,429.0,373.0,58.0,,,,240.0,755,1097.7500000000002,24.0,312.0,154.0,78.0,455.0,471.22
